TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
1,0.01480456,0.09963249,0.06901886,0.01677261,0.0115701,0.05468651,0.01170398,0.0009636477,0.04116723,0.040322,0.00918116,0.00254917,0.007253658,0.002761172,0.004971519,0.003410508,0.013651,0.08148336,0.01950127,0.009794429,0.0002510404,0.04113955,0.0006358405,0.03979745,0.04196526,0.0008697204,0.006626078,0.0005358509,0.004926202,2.670189E-05,0.01183038,0.0003231112,0.006452705,0.003262981,0.0008722392,0.0078812,0.01481971,0.06117186,0.00731378,0.01483043,0.1145421,0.05928714,0.06297015,0.04843624,0.0259505,0.1583319,0.1915225,0.07292996,0.2855725,0.00303945,0.02947509,0.1581312,0.01597793,0.08295261,0.03975588,0.04004467,0.9624042,0.7893524,2.657033,1.654797,0.539836,0.1828489,0.6926254,0.1822218,0.04322786,2.024951,0.008815091,0.0131141,0.09246238,0.2335963,6.58592,9.689041,21.16992,22.00719,40.2475,3.508892,32.93387,70.55697
2,0.01479754,0.09973213,0.06903636,0.01677397,0.01156889,0.0546476,0.01170783,0.0009627717,0.04115939,0.04032255,0.009179646,0.002550126,0.007253545,0.002775942,0.004970961,0.003409948,0.01365038,0.08145795,0.01949989,0.009797358,0.0002510431,0.04112266,0.0006352384,0.03980052,0.04195889,0.0008698585,0.006625103,0.0005351477,0.004927134,2.684369E-05,0.01181098,0.0003230509,0.006451373,0.003263404,0.0008730536,0.007877108,0.01481067,0.06117056,0.007313969,0.01483184,0.1145583,0.05928751,0.06295016,0.04844786,0.02595346,0.1583466,0.1915316,0.07293575,0.2856,0.003039127,0.02947469,0.1581328,0.01597906,0.08290594,0.03976832,0.0400392,0.9623855,0.7784469,2.657674,1.66539,0.5382824,0.1822247,0.692799,0.1822306,0.04322119,2.024845,0.008815231,0.01311428,0.09246305,0.2336219,6.585984,9.688635,21.17048,22.00738,40.24763,3.507832,32.93432,70.55611
3,0.01479062,0.09983144,0.06905372,0.01677534,0.0115677,0.0546092,0.0117117,0.0009618991,0.04115155,0.04032303,0.009178127,0.002551079,0.007253436,0.002790796,0.004970479,0.003409387,0.01364978,0.08143338,0.01949848,0.009800297,0.0002510463,0.0411096,0.0006352123,0.03980583,0.04195251,0.0008696261,0.006624744,0.0005345768,0.004927808,2.688065E-05,0.0117931,0.0003229924,0.006450052,0.003263828,0.000875057,0.007873191,0.01479952,0.06116925,0.007314169,0.01483324,0.1145753,0.05928856,0.06293039,0.04845927,0.02595635,0.1583606,0.1915403,0.07294238,0.2856267,0.003038811,0.02947439,0.1581342,0.01598011,0.08285964,0.03978064,0.04003415,0.9623649,0.765191,2.668564,1.669087,0.5357863,0.1823262,0.6929588,0.1822392,0.04321425,2.024729,0.008815352,0.01311445,0.09246299,0.2336465,6.586013,9.68806,21.17019,22.00757,40.24772,3.507808,32.93427,70.556
4,0.0147838,0.09993034,0.0690709,0.01677674,0.01156653,0.05457132,0.01171554,0.0009610325,0.04114391,0.04032355,0.009176595,0.002552032,0.00725331,0.002805721,0.004970018,0.003408826,0.01364917,0.08140932,0.01949708,0.009803221,0.0002512409,0.04109623,0.000636472,0.0398147,0.04194624,0.0008689725,0.006624526,0.0005345122,0.004927991,2.69781E-05,0.01177521,0.0003229352,0.006448748,0.00326425,0.000873854,0.007871243,0.01479038,0.06116778,0.007314355,0.01483461,0.114593,0.0592916,0.06291086,0.04847081,0.02595911,0.1583742,0.1915484,0.07294985,0.2856531,0.003038493,0.02947402,0.1581348,0.01598118,0.0828137,0.03979287,0.04002746,0.9623427,0.7556433,2.667316,1.676547,0.5365107,0.1820438,0.6931102,0.1822477,0.04320681,2.024609,0.008815484,0.01311456,0.09246214,0.2336721,6.586054,9.6876,21.17088,22.00773,40.24803,3.509075,32.93464,70.55595
5,0.01477706,0.1000285,0.069088,0.01677814,0.01156534,0.05453404,0.01171936,0.0009601708,0.04113625,0.04032405,0.009175091,0.002552978,0.007253224,0.002820739,0.004969578,0.003408266,0.01364859,0.08138581,0.01949572,0.009806148,0.0002515877,0.04109017,0.0006364466,0.03982433,0.04193999,0.000868768,0.006624435,0.0005338772,0.004928752,2.706209E-05,0.01175664,0.0003228789,0.006447459,0.003264668,0.0008747593,0.007868885,0.01477882,0.06116623,0.007314548,0.01483597,0.1146126,0.05929551,0.06289169,0.04848223,0.02596189,0.1583871,0.1915567,0.07295769,0.2856781,0.003038183,0.02947365,0.1581348,0.01598218,0.08276796,0.03980501,0.04002048,0.9623173,0.7588738,2.662123,1.668058,0.5383844,0.1824614,0.6932613,0.1822552,0.04319869,2.024491,0.008815614,0.01311461,0.09246119,0.2336966,6.586099,9.687336,21.17568,22.00812,40.249,3.510471,32.93631,70.5564
6,0.01477039,0.1001261,0.06910484,0.01677956,0.01156418,0.05449697,0.01172318,0.0009593096,0.04112871,0.04032458,0.009173605,0.002553925,0.007253113,0.002835831,0.004969134,0.003407713,0.01364798,0.0813623,0.0194943,0.009809056,0.000251529,0.04108354,0.000636541,0.03982945,0.04193384,0.0008691593,0.006623787,0.0005339046,0.004928911,2.712055E-05,0.01173836,0.0003228237,0.006446176,0.003265076,0.0008770511,0.007864236,0.01477009,0.06116457,0.007314743,0.01483734,0.1146334,0.05930005,0.06287263,0.04849335,0.02596464,0.1583994,0.1915652,0.07296532,0.2857014,0.003037877,0.02947335,0.1581345,0.0159832,0.08272364,0.03981701,0.04001346,0.9622933,0.7703048,2.665306,1.652516,0.5363185,0.1831895,0.6934129,0.1822628,0.04319058,2.024418,0.008815798,0.0131147,0.09246048,0.2337212,6.586203,9.687044,21.17699,22.00848,40.24907,3.512257,32.93537,70.56001
7,0.01476367,0.1002233,0.06912151,0.0167809,0.01156305,0.0544595,0.01172695,0.0009584537,0.04112099,0.04032506,0.009172083,0.002554871,0.007253006,0.002851015,0.004968597,0.003407165,0.01364739,0.08133818,0.01949288,0.009811866,0.0002514598,0.04107483,0.0006362231,0.03983769,0.04192772,0.000868743,0.006624003,0.0005347243,0.004928026,2.71987E-05,0.01171903,0.000322769,0.006444907,0.00326548,0.0008733067,0.007865022,0.01476248,0.06116286,0.007314936,0.01483868,0.1146543,0.05930233,0.0628535,0.04850447,0.02596734,0.1584114,0.1915746,0.0729719,0.2857237,0.003037577,0.02947304,0.1581344,0.01598419,0.08268031,0.0398289,0.04000648,0.9622689,0.748885,2.678731,1.661969,0.5375955,0.1828586,0.6935635,0.1822706,0.04318227,2.024358,0.008815996,0.01311491,0.09246066,0.2337461,6.586318,9.686667,21.17458,22.00875,40.24855,3.513027,32.93389,70.56059
8,0.01475708,0.1003198,0.0691381,0.01678232,0.01156189,0.05442266,0.01173073,0.0009575998,0.04111328,0.04032556,0.009170672,0.002555812,0.007252879,0.002866291,0.004968138,0.003406618,0.0136468,0.0813149,0.01949146,0.009814718,0.0002516797,0.04107149,0.0006366532,0.03984902,0.04192179,0.0008683407,0.006624047,0.0005359724,0.004926828,2.72202E-05,0.01169996,0.0003227147,0.006443647,0.003265871,0.0008742594,0.007865615,0.01474984,0.06116117,0.007315123,0.01484005,0.1146767,0.05930596,0.06283483,0.04851547,0.02597008,0.1584231,0.1915838,0.07298072,0.2857429,0.003037279,0.02947273,0.1581335,0.01598516,0.08263711,0.03984075,0.03999976,0.9622443,0.7539084,2.660365,1.669609,0.5370062,0.1834975,0.693702,0.1822768,0.04317388,2.024253,0.008816164,0.01311514,0.09246086,0.233771,6.58641,9.686479,21.17656,22.00906,40.24892,3.513657,32.93484,70.55788
9,0.01475053,0.1004158,0.06915443,0.01678367,0.01156077,0.05438614,0.01173448,0.0009567495,0.04110568,0.04032598,0.009169298,0.002556747,0.007252768,0.002881645,0.004967708,0.003406076,0.01364621,0.08129197,0.01949001,0.009817545,0.0002514012,0.04106355,0.0006384256,0.03985832,0.04191595,0.0008687539,0.006623157,0.000536019,0.004926814,2.733563E-05,0.01168056,0.0003226613,0.006442406,0.003266254,0.0008714357,0.007866804,0.01474045,0.06115935,0.00731529,0.01484136,0.1146991,0.05930963,0.06281601,0.04852622,0.02597277,0.1584343,0.191592,0.07298919,0.2857608,0.00303698,0.02947245,0.1581325,0.01598613,0.08259439,0.03985241,0.03999309,0.962219,0.7623035,2.652771,1.661578,0.5386876,0.1833794,0.693835,0.1822829,0.04316538,2.02414,0.008816252,0.01311533,0.09246078,0.2337958,6.586496,9.686504,21.18143,22.0094,40.24975,3.514543,32.93616,70.55861
10,0.01474405,0.1005113,0.0691707,0.01678502,0.01155966,0.05434973,0.0117382,0.0009559019,0.04109802,0.04032644,0.009167989,0.002557674,0.007252615,0.002897074,0.00496729,0.003405524,0.01364561,0.08126895,0.01948855,0.009820332,0.000251253,0.04105142,0.0006373948,0.039863,0.04191016,0.000868273,0.006623149,0.0005340113,0.00492895,2.736849E-05,0.0116614,0.0003226096,0.006441168,0.003266631,0.0008692369,0.007864594,0.01473354,0.06115759,0.007315468,0.01484266,0.1147219,0.05931255,0.06279731,0.0485367,0.02597547,0.1584462,0.1916013,0.07299694,0.2857782,0.00303669,0.02947221,0.1581316,0.01598722,0.08255278,0.03986411,0.03998645,0.962199,0.759986,2.653633,1.662797,0.5362328,0.1833113,0.6939731,0.1822891,0.04315759,2.024038,0.008816332,0.0131156,0.09246092,0.2338203,6.586602,9.68669,21.18584,22.00982,40.25028,3.515703,32.93631,70.5615
11,0.01473757,0.1006062,0.0691868,0.01678634,0.01155856,0.05431343,0.01174192,0.0009550582,0.04109038,0.04032683,0.009166706,0.002558599,0.007252455,0.00291259,0.004966893,0.003404975,0.01364501,0.08124589,0.0194871,0.009823081,0.0002510886,0.04103611,0.0006380462,0.0398701,0.04190449,0.0008677893,0.006623026,0.0005351583,0.004927798,2.743959E-05,0.0116422,0.0003225591,0.006439944,0.003267003,0.0008697375,0.007863897,0.01472253,0.06115607,0.007315656,0.01484394,0.1147444,0.0593169,0.0627791,0.04854702,0.02597835,0.1584589,0.1916111,0.07300448,0.2857941,0.003036401,0.02947212,0.1581322,0.01598839,0.08251297,0.03987554,0.03997996,0.9621841,0.7828327,2.638042,1.656331,0.5395982,0.1828556,0.6941163,0.1822958,0.04315064,2.023949,0.00881638,0.013116,0.0924621,0.2338453,6.586707,9.686762,21.1852,22.01008,40.24972,3.515434,32.93426,70.5634
12,0.01473111,0.1007008,0.06920275,0.01678764,0.01155747,0.05427685,0.01174559,0.0009542162,0.04108266,0.04032722,0.009165473,0.002559522,0.007252282,0.002928196,0.004966471,0.003404427,0.0136444,0.08122272,0.01948564,0.009825771,0.0002506798,0.04101262,0.0006372092,0.03987334,0.04189888,0.0008684396,0.006621737,0.0005349339,0.004928066,2.749058E-05,0.01162215,0.0003225093,0.006438738,0.003267374,0.0008709548,0.007860084,0.01471291,0.06115451,0.007315864,0.01484524,0.1147674,0.05932052,0.0627609,0.04855733,0.02598134,0.158472,0.1916219,0.07301043,0.2858114,0.003036122,0.02947205,0.1581323,0.01598954,0.08247395,0.03988704,0.03997359,0.9621711,0.78248,2.640788,1.658382,0.5402824,0.1830215,0.6942553,0.1823012,0.04314436,2.023824,0.008816374,0.01311638,0.09246305,0.2338704,6.586777,9.686794,21.18289,22.01019,40.24907,3.51497,32.93285,70.5611
13,0.01472474,0.1007948,0.06921858,0.01678897,0.01155642,0.054238,0.01174925,0.0009531216,0.04107223,0.04032765,0.009081742,0.002552577,0.007250537,0.002942951,0.00488649,0.003402135,0.01362117,0.08109392,0.0194838,0.009808293,0.000248177,0.0409851,0.0005887802,0.03960522,0.04189081,0.0008672997,0.006617589,0.000535668,0.004923249,2.758225E-05,0.01159821,0.0003221632,0.006437137,0.003263657,0.0008492052,0.007849818,0.01469489,0.06109685,0.007314032,0.01483979,0.1146866,0.05900471,0.06274296,0.04854007,0.02598379,0.1584187,0.1905098,0.07291014,0.2858228,0.003034751,0.02932858,0.1581059,0.01599054,0.08242717,0.03989836,0.03996734,0.9620045,0.7771022,2.650191,1.654074,0.5412258,0.1833543,0.6943867,0.1821017,0.04313402,2.023647,0.008751128,0.01243494,0.09186188,0.2331715,6.586554,9.686374,21.18308,22.01017,40.24904,3.514845,32.93311,70.55814
14,0.01471836,0.1008886,0.06923424,0.01679037,0.01155525,0.05419796,0.01175284,0.0009519352,0.04106086,0.04032806,0.008971772,0.002543181,0.007248253,0.002957484,0.004784865,0.003399221,0.01359097,0.08093653,0.01948166,0.009784262,0.0002462842,0.04095918,0.000551509,0.03933803,0.04188182,0.000867597,0.006612223,0.0005351123,0.004919891,2.76231E-05,0.01157384,0.0003217221,0.006435334,0.003258631,0.0008297503,0.007834402,0.01467726,0.06102397,0.007311536,0.01483236,0.1145747,0.05860372,0.06272573,0.04851354,0.0259867,0.1583502,0.1890851,0.07277984,0.2858502,0.003032998,0.02914396,0.1580766,0.01599207,0.08238333,0.03991019,0.03996176,0.9618179,0.7928856,2.627312,1.661122,0.5414431,0.1828019,0.6945326,0.1818486,0.0431242,2.023466,0.008676936,0.01183125,0.09119926,0.2322804,6.586265,9.685927,21.18454,22.01035,40.2494,3.515321,32.9335,70.55769
15,0.014712,0.1009828,0.06924965,0.01679165,0.01155401,0.05415707,0.01175625,0.0009506978,0.04104904,0.04032847,0.008853845,0.002533064,0.007245783,0.002972026,0.004679859,0.003396031,0.01355844,0.08077271,0.01947915,0.009757956,0.0002445048,0.04092918,0.0005188935,0.03906795,0.04187291,0.000867578,0.006607122,0.0005349041,0.004916065,2.765909E-05,0.0115507,0.0003212492,0.006433388,0.003253288,0.0008183502,0.007808031,0.01465843,0.06094917,0.007308765,0.01482454,0.1144577,0.05819579,0.06270984,0.04848439,0.02599039,0.158284,0.1876188,0.07264168,0.2859027,0.003031104,0.02895159,0.1580534,0.01599451,0.08234596,0.03992273,0.03995718,0.9616556,0.7861835,2.638092,1.661902,0.5428614,0.1817481,0.6947042,0.1815931,0.04311666,2.023345,0.008611245,0.0114466,0.09063572,0.2313665,6.585993,9.685416,21.18316,22.01063,40.24906,3.514861,32.93242,70.55889
16,0.01470566,0.1010774,0.06926509,0.01679287,0.01155263,0.05411556,0.01175952,0.0009494315,0.04103668,0.04032879,0.008734386,0.002522794,0.007243222,0.002986646,0.004577151,0.003392651,0.01352495,0.08060906,0.01947636,0.009730836,0.0002430513,0.04090343,0.0004907391,0.03879452,0.04186411,0.0008674625,0.00660204,0.0005346316,0.004912035,2.76661E-05,0.01152708,0.0003207672,0.006431329,0.003247951,0.0008029561,0.007781564,0.01463978,0.06087628,0.0073059,0.01481682,0.1143419,0.05780984,0.06269529,0.04845539,0.02599503,0.1582253,0.1862019,0.07250498,0.2859832,0.003029147,0.02876222,0.1580393,0.01599794,0.08231618,0.03993627,0.03995377,0.9615281,0.7862259,2.634662,1.665637,0.5448824,0.1819837,0.6949033,0.1813519,0.04311164,2.023262,0.008558058,0.01123704,0.09019762,0.2304839,6.585767,9.685169,21.18209,22.01109,40.249,3.514307,32.93231,70.5574
17,0.01469933,0.1011724,0.06928023,0.01679411,0.01155117,0.05407362,0.01176268,0.0009481356,0.04102398,0.04032909,0.008615983,0.002512529,0.007240612,0.003001343,0.004478289,0.003389132,0.01349094,0.08044793,0.01947331,0.009703468,0.0002413238,0.04087752,0.0004657978,0.03851994,0.0418555,0.0008670016,0.006597208,0.0005348977,0.004908054,2.776754E-05,0.01150272,0.0003202827,0.006429167,0.003242811,0.0007922582,0.007743142,0.01462399,0.06080626,0.007302991,0.01480933,0.1142321,0.0574511,0.06268215,0.0484261,0.0260008,0.1581759,0.184866,0.07237217,0.2860972,0.003027169,0.02857897,0.1580354,0.01600235,0.0822946,0.03995068,0.03995145,0.9614425,0.7942014,2.638607,1.659425,0.5445965,0.1827859,0.6951293,0.1811294,0.04310934,2.023211,0.008516748,0.01113347,0.08987524,0.2296475,6.585598,9.685027,21.17953,22.01161,40.2487,3.51402,32.93168,70.55669
18,0.01469298,0.1012678,0.06929529,0.01679532,0.0115496,0.05403122,0.01176572,0.0009468183,0.04101101,0.04032939,0.008499571,0.002502338,0.007237998,0.003016145,0.004383451,0.003385501,0.01345658,0.08028925,0.01947007,0.009675996,0.0002395239,0.04085437,0.0004437006,0.03823855,0.04184719,0.0008666262,0.006592295,0.0005347216,0.004903817,2.779945E-05,0.01147655,0.0003197997,0.006426938,0.003237841,0.0007805025,0.007704309,0.01460537,0.06073912,0.00730008,0.01480228,0.1141297,0.05711963,0.06267105,0.04839744,0.02600783,0.1581367,0.1836186,0.0722433,0.2862419,0.003025191,0.02840269,0.1580414,0.01600772,0.08228107,0.03996601,0.03995028,0.9613919,0.8092425,2.645763,1.650203,0.5401675,0.1824806,0.6953813,0.1809254,0.04310932,2.023164,0.008485822,0.01108542,0.08964103,0.228862,6.585462,9.68499,21.17534,22.012,40.24795,3.513695,32.9306,70.5558
19,0.01468657,0.1013638,0.06931025,0.01679644,0.01154792,0.05398815,0.01176864,0.0009454812,0.04099763,0.04032967,0.008385413,0.002492229,0.007235362,0.003031059,0.004292571,0.003381768,0.01342196,0.08013289,0.01946666,0.00964862,0.0002376987,0.04082274,0.0004244068,0.0379542,0.04183922,0.0008671087,0.006586685,0.000533994,0.004899949,2.78352E-05,0.01145202,0.0003193209,0.006424643,0.003233019,0.0007694794,0.007659565,0.01458918,0.06067486,0.007297187,0.01479559,0.11403,0.05681257,0.06266131,0.04836965,0.02601608,0.1581063,0.1824591,0.0721173,0.2864188,0.003023215,0.02823333,0.1580565,0.01601384,0.08227496,0.03998234,0.03995012,0.9613788,0.827105,2.637665,1.648411,0.542669,0.1826604,0.6956527,0.1807401,0.0431114,2.023094,0.008462687,0.01106364,0.08947251,0.2281258,6.585334,9.684859,21.16983,22.01232,40.24714,3.512942,32.92965,70.5538
20,0.01468016,0.10146,0.06932501,0.01679752,0.01154617,0.05394443,0.01177146,0.0009441255,0.04098385,0.04032994,0.008273686,0.002482216,0.007232701,0.003046058,0.004205544,0.003377941,0.01338713,0.07997898,0.01946315,0.009621355,0.0002366099,0.04079336,0.00040844,0.0376613,0.04183153,0.0008670825,0.006581682,0.0005341184,0.004895553,2.789206E-05,0.0114276,0.0003188469,0.006422299,0.003228353,0.0007605679,0.007612141,0.01457032,0.06061314,0.007294321,0.01478936,0.1139359,0.05653036,0.06265344,0.04834304,0.02602568,0.1580853,0.1813815,0.07199554,0.2866271,0.003021261,0.0280707,0.1580794,0.01602075,0.0822759,0.03999951,0.03995065,0.9614064,0.8197446,2.656977,1.643511,0.5437117,0.1825511,0.6959414,0.1805711,0.04311569,2.02298,0.008445406,0.01105346,0.08935249,0.2274381,6.585216,9.684863,21.16727,22.01263,40.24701,3.51313,32.93017,70.55126
21,0.01467377,0.1015568,0.06933971,0.01679862,0.01154434,0.05390068,0.0117742,0.000942755,0.0409698,0.04033016,0.00816446,0.002472312,0.007230031,0.003061163,0.004122149,0.00337403,0.01335214,0.07982856,0.0194596,0.009594328,0.0002354077,0.04076122,0.0003955646,0.03736705,0.04182417,0.0008672973,0.006576178,0.0005347966,0.004890039,2.794221E-05,0.01140238,0.000318377,0.006419931,0.003223836,0.0007546223,0.007556716,0.01455368,0.06055386,0.007291504,0.0147836,0.1138507,0.05627409,0.06264681,0.04831801,0.02603647,0.1580734,0.1803831,0.07187989,0.2868664,0.003019324,0.02791465,0.1581099,0.01602835,0.08228438,0.04001747,0.03995173,0.9614721,0.8350655,2.647489,1.644724,0.5414641,0.1832019,0.6962517,0.1804174,0.04312218,2.022841,0.008432524,0.01104836,0.0892688,0.2267954,6.585093,9.685185,21.16612,22.01294,40.24688,3.514814,32.93052,70.55148
22,0.01466738,0.1016539,0.06935433,0.01679976,0.01154243,0.05385671,0.01177684,0.0009413706,0.04095558,0.0403304,0.008057657,0.002462523,0.007227416,0.003076385,0.004042202,0.003370548,0.01331707,0.07968125,0.01945609,0.00956757,0.00023441,0.04073155,0.0003870678,0.03706536,0.04181728,0.0008675873,0.006570735,0.0005349559,0.004885062,2.795669E-05,0.01137801,0.0003179122,0.006417537,0.003219482,0.0007524149,0.007494591,0.0145386,0.06049711,0.007288739,0.01477828,0.1137722,0.05603967,0.06264223,0.04829437,0.0260484,0.1580702,0.1794586,0.07176889,0.2871376,0.003017412,0.02776493,0.1581476,0.01603662,0.08230006,0.04003629,0.03995335,0.9615746,0.8247228,2.662929,1.648827,0.5411109,0.182726,0.6965948,0.1802783,0.04313096,2.022688,0.008422925,0.0110456,0.08921248,0.2261959,6.584999,9.68559,21.16346,22.01324,40.24629,3.514984,32.92987,70.55256
23,0.01466105,0.1017516,0.06936869,0.01680085,0.01154046,0.05381295,0.01177941,0.0009399788,0.04094124,0.04033067,0.00795324,0.002452848,0.007224841,0.003091745,0.003965544,0.003366682,0.01328193,0.07953706,0.01945258,0.009541226,0.0002339929,0.04069746,0.0003799268,0.03676012,0.04181052,0.000867193,0.006565846,0.0005355232,0.004879895,2.800424E-05,0.01135305,0.0003174534,0.006415123,0.003215287,0.0007491593,0.007433562,0.01452272,0.0604427,0.007286046,0.01477332,0.1137005,0.05582852,0.06263857,0.04827235,0.02606133,0.1580754,0.1786011,0.07166302,0.2874395,0.003015523,0.02762127,0.1581919,0.01604549,0.08232284,0.04005588,0.03995534,0.9617119,0.804116,2.702115,1.634918,0.5397583,0.1835742,0.6969587,0.1801532,0.04314119,2.022502,0.008415801,0.01104391,0.08917597,0.2256366,6.584899,9.68622,21.1634,22.01369,40.24612,3.515351,32.9303,70.55167
24,0.01465481,0.1018496,0.06938296,0.01680203,0.01153846,0.05376977,0.01178192,0.0009385761,0.04092665,0.04033089,0.007851141,0.002443314,0.007222304,0.003107217,0.003891928,0.003362667,0.01324674,0.07939601,0.01944916,0.009515309,0.0002342073,0.04067131,0.000376509,0.03645239,0.04180434,0.0008672415,0.006560992,0.0005352978,0.004875121,2.804886E-05,0.01132747,0.0003169998,0.006412709,0.003211261,0.0007499551,0.007369326,0.01450527,0.06039038,0.007283431,0.01476873,0.1136369,0.05563913,0.06263623,0.04825187,0.02607528,0.1580884,0.177806,0.07156371,0.2877715,0.003013666,0.02748349,0.1582422,0.01605494,0.08235261,0.04007619,0.0399577,0.9618796,0.7864029,2.710997,1.643129,0.5413062,0.1838119,0.697341,0.1800409,0.04315269,2.022331,0.008410515,0.01104277,0.08915333,0.2251153,6.584803,9.686872,21.16487,22.01414,40.24596,3.514689,32.93062,70.5518
25,0.01464862,0.101948,0.06939713,0.01680319,0.01153638,0.0537337,0.01178593,0.0009383004,0.04091712,0.0403311,0.007752928,0.002434548,0.007218672,0.003122804,0.003803782,0.00336468,0.01321161,0.07927967,0.01945388,0.009523274,0.0002345265,0.04066912,0.000369843,0.03614274,0.04179636,0.0008722516,0.00656649,0.000536069,0.004873509,2.811002E-05,0.01130281,0.0003165468,0.006419295,0.0032074,0.0007514473,0.007300125,0.01451331,0.0603398,0.007280023,0.01477814,0.1135182,0.05552999,0.06263528,0.04824585,0.02621498,0.1582463,0.1771759,0.07153285,0.288134,0.003010768,0.0273563,0.1583069,0.01606571,0.08238658,0.04009721,0.03996135,0.9620215,0.8024673,2.693149,1.63718,0.5396299,0.1842193,0.6977375,0.1797756,0.04315981,2.022211,0.008404255,0.0110736,0.08911496,0.2245311,6.584613,9.687696,21.17146,22.01483,40.24669,3.5137,32.9324,70.5519
26,0.01464243,0.1020468,0.06941116,0.01680428,0.01153424,0.05369907,0.01179031,0.0009383655,0.04090874,0.0403313,0.007657379,0.002426087,0.007214762,0.003138494,0.003713972,0.003368532,0.01317659,0.07917077,0.01946098,0.009541813,0.0002343814,0.04065838,0.000365197,0.03582305,0.04178781,0.000876616,0.006571893,0.0005359458,0.004872058,2.81764E-05,0.01127703,0.0003161007,0.006428654,0.003203747,0.000750373,0.007234433,0.01452094,0.06029078,0.007276449,0.01479199,0.1133841,0.05544929,0.06263576,0.04824522,0.02639325,0.1584479,0.1766387,0.07152292,0.2885243,0.00300759,0.02723594,0.15838,0.01607694,0.08242667,0.04011902,0.03996578,0.9621765,0.8227907,2.68041,1.627548,0.5397836,0.1838418,0.6981514,0.1794777,0.04316683,2.0222,0.008398853,0.01110097,0.08908125,0.223953,6.584412,9.688506,21.17618,22.0156,40.24686,3.512776,32.9324,70.55463
27,0.01463624,0.1021462,0.06942508,0.0168054,0.01153207,0.05366461,0.01179476,0.0009385312,0.04090049,0.04033153,0.007564168,0.002417778,0.007210859,0.003154309,0.003626419,0.003372914,0.01314177,0.07906464,0.01946873,0.009563494,0.000234149,0.04065209,0.000360487,0.03549911,0.04177915,0.0008802887,0.006577198,0.0005367697,0.004869732,2.820188E-05,0.01125185,0.000315665,0.006438711,0.003200326,0.0007506184,0.007169384,0.0145266,0.06024359,0.00727294,0.01480715,0.1132488,0.05538191,0.06263778,0.04824696,0.0265813,0.15866,0.1761577,0.07151993,0.288939,0.003004373,0.02712111,0.1584584,0.01608823,0.08247313,0.04014158,0.03997082,0.9623563,0.8258026,2.680581,1.628963,0.5419219,0.1838466,0.6985846,0.1791852,0.04317468,2.022253,0.008394682,0.01111798,0.08905693,0.2234001,6.584187,9.689085,21.17379,22.01611,40.24562,3.511539,32.92991,70.55602
28,0.01463003,0.1022461,0.069439,0.01680652,0.0115298,0.05363061,0.01179921,0.0009387267,0.04089233,0.04033173,0.007473107,0.002409578,0.00720705,0.003170264,0.003542284,0.003377412,0.01310716,0.07896091,0.01947654,0.009586028,0.0002342489,0.04065012,0.0003576323,0.03517197,0.04177033,0.0008836666,0.006582458,0.0005371671,0.004869091,2.825554E-05,0.01122614,0.000315239,0.006448782,0.003197133,0.0007514374,0.007098039,0.01453893,0.06019794,0.007269557,0.01482262,0.1131193,0.05532261,0.0626409,0.04825005,0.02676969,0.1588711,0.1757172,0.07152116,0.2893744,0.003001201,0.02701107,0.1585395,0.01609936,0.08252526,0.04016496,0.03997632,0.9625588,0.8346412,2.672767,1.632972,0.5408222,0.1844581,0.6990274,0.1789082,0.04318294,2.022279,0.008391592,0.01112673,0.08904108,0.2228763,6.583921,9.689582,21.16969,22.0164,40.24459,3.510726,32.92852,70.55221
