Year,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
21,0.02276375,0.1338617,0.06518883,0.02714553,0.0210295,0.09089718,0.01782989,0.0004701354,0.05087821,0.02661814,4.196015E-07,0.001332089,0.001725281,0.002537293,0.002125029,0.0003755581,0.00303416,0.1726374,0.016792,0.006781449,0.0003653916,0.05975002,4.161377E-06,0.0001872504,0.07366222,0.0005016168,0.003793763,0.0001519625,0.001035867,3.591569E-05,0.01584131,0.0001244496,0.006872389,0.0002899419,0.0005254058,0.005415192,0.008567025,0.08922201,0.00641832,0.02018657,0.163341,0.05127319,0.04095457,0.05879559,0.03986375,0.2331864,0.1836032,0.0947846,0.4025305,0.003979552,0.02963838,0.2164956,0.02600399,0.1207791,0.04352115,0.03008618,1.339915,1.215477,4.714902,2.662891,0.8239336,0.2789687,0.9698663,0.2721572,0.08023954,2.368751,0.001239854,0.01712885,0.1673525,0.319432,10.60258,11.26579,24.08815,26.3569,49.42988,1.397467E-22,39.82925,84.31536
22,0.02288671,0.1338273,0.06517038,0.02725464,0.02115407,0.09092163,0.01787182,0.0004242683,0.05050454,0.02665249,3.368275E-07,0.001361556,0.001692088,0.002664922,0.002400098,0.0003375735,0.002914267,0.1710837,0.01736749,0.006536657,0.0003506866,0.05809926,2.914208E-06,0.0001375646,0.07385033,0.0004662367,0.003694014,0.0001510967,0.001030721,3.578696E-05,0.01585802,0.0001244349,0.0066811,0.000271937,0.0004937777,0.005636288,0.008218316,0.0892441,0.006342303,0.01953832,0.1604404,0.04795474,0.04088955,0.0563636,0.0369172,0.228213,0.1781121,0.0927026,0.4019969,0.003935972,0.02955337,0.2134194,0.02599359,0.1187658,0.04384716,0.03008676,1.331856,0.9975265,4.485704,2.843093,0.8102434,0.2770019,0.9714206,0.2707956,0.07984669,2.352191,0.00122691,0.01623191,0.1659395,0.319699,10.60503,11.27452,24.28166,26.3822,49.46463,1.393494E-22,39.86319,84.3774
23,0.02302171,0.1337861,0.06516217,0.02735195,0.02127618,0.09085872,0.0179018,0.0003867769,0.05019199,0.02668649,2.430949E-07,0.001341171,0.001563833,0.002779838,0.002336095,0.0003064311,0.002724509,0.1710518,0.01781896,0.006210572,0.0003322306,0.0574788,1.822688E-06,0.0001000008,0.07422777,0.0004557963,0.00361895,0.000150963,0.001024531,3.538702E-05,0.01584654,0.0001235089,0.006556488,0.0002746732,0.0004310193,0.005211632,0.008247524,0.08867218,0.006322736,0.01924835,0.1587286,0.04698345,0.04089474,0.05507755,0.03551199,0.226801,0.1715174,0.0907344,0.4040486,0.003923791,0.0283424,0.2128747,0.02613238,0.1185159,0.04412964,0.03005243,1.328717,0.8356896,4.132393,2.794673,0.8644869,0.275033,0.9750381,0.2710367,0.08008582,2.398569,0.001195753,0.01568852,0.1625696,0.3153319,10.61894,11.29165,24.51678,26.44048,49.50778,1.389019E-22,39.89364,84.45472
24,0.02318089,0.1337804,0.0651681,0.02746149,0.02139706,0.0907116,0.01791136,0.0003527341,0.04989789,0.02672159,1.811503E-07,0.00132843,0.001247017,0.002850351,0.002309001,0.0002668812,0.002363376,0.1717704,0.01830235,0.005824705,0.000340994,0.05669979,1.820189E-06,7.197504E-05,0.07478847,0.0004431361,0.003515223,0.0001505413,0.001012609,3.55852E-05,0.01581546,0.0001229058,0.006400172,0.0002771232,0.0004626735,0.004666962,0.008230588,0.08850916,0.00632823,0.01901056,0.1589822,0.04678828,0.04098006,0.05444604,0.03369549,0.2256501,0.1705347,0.08930706,0.4073881,0.003940001,0.02793982,0.2132698,0.02628458,0.1188587,0.04441911,0.03008234,1.327991,1.176393,4.142779,2.707263,0.8640124,0.285793,0.9738229,0.2717571,0.08030324,2.428495,0.001220239,0.0169149,0.1653974,0.3193186,10.62557,11.29653,24.36268,26.42919,49.48056,1.392549E-22,39.86227,84.41042
25,0.02334936,0.1337908,0.06517011,0.02759232,0.02153081,0.09044518,0.01787612,0.0003067421,0.04921589,0.02675916,1.585486E-07,0.001358901,0.0008352773,0.00284854,0.002628709,0.0002028945,0.001874766,0.1679954,0.01806324,0.005374123,0.000350285,0.05486494,1.790827E-06,5.247713E-05,0.07515449,0.0004108102,0.003348717,0.0001519107,0.0009995514,3.551934E-05,0.01578377,0.0001241191,0.006164504,0.0002571642,0.0004943982,0.00488814,0.007851246,0.08909053,0.006285831,0.01832836,0.158783,0.04546584,0.04114646,0.05251893,0.03065557,0.222084,0.1715108,0.08760724,0.4098401,0.003917264,0.02869225,0.2118168,0.02645167,0.118873,0.04471026,0.03016604,1.329293,1.188544,4.661578,2.644471,0.8416595,0.2857131,0.9700625,0.2712467,0.0801982,2.394853,0.001238203,0.01799474,0.167713,0.3315369,10.61297,11.26822,24.12395,26.35911,49.43692,1.396068E-22,39.83414,84.32894
26,0.0235246,0.1337394,0.06516266,0.02772837,0.02168337,0.09035342,0.0178494,0.0002678068,0.04861242,0.02680298,1.656936E-07,0.001458612,0.0006598746,0.002898383,0.003146645,0.000168229,0.00162582,0.1658379,0.01812135,0.005202353,0.0003529219,0.05365628,1.826514E-06,4.136762E-05,0.0756506,0.0004033771,0.003330967,0.0001491483,0.001034925,3.52309E-05,0.01579634,0.0001297678,0.006067152,0.0002559984,0.0005444651,0.005546411,0.007587279,0.09037775,0.006291412,0.0180807,0.1589059,0.04667872,0.04136518,0.05133079,0.02960383,0.2223616,0.1793067,0.08737012,0.4116761,0.003905677,0.03068911,0.2107799,0.02667402,0.1190188,0.04494485,0.0302533,1.332452,1.07685,4.468655,2.891053,0.8273051,0.2843165,0.9711265,0.2708362,0.08025361,2.371851,0.001277958,0.01980939,0.1721736,0.3482522,10.60638,11.26429,24.20843,26.34732,49.45319,1.394787E-22,39.85312,84.35769
27,0.02372629,0.1336278,0.06515772,0.02786238,0.02186013,0.09060618,0.01786407,0.0002411548,0.04832123,0.02685244,2.258679E-07,0.001664917,0.0006481811,0.003025769,0.003358722,0.000161809,0.001596166,0.1661797,0.01814891,0.005415775,0.0003624748,0.05400082,2.355451E-06,4.011596E-05,0.07622708,0.0004142859,0.003375987,0.0001534258,0.001075958,3.471721E-05,0.01582293,0.0001393184,0.006097531,0.0002610784,0.000656338,0.006445792,0.00791512,0.09241042,0.006354199,0.01825429,0.1589034,0.04959844,0.04153945,0.05138961,0.03000606,0.2248918,0.1944752,0.08903139,0.4111145,0.00392858,0.03435496,0.2106853,0.02674718,0.1191191,0.04510009,0.03025212,1.331772,0.9194973,4.326183,2.812676,0.8886914,0.2796362,0.9725671,0.2707618,0.08026253,2.386029,0.001324969,0.02326324,0.1773136,0.358551,10.6036,11.27618,24.38898,26.36445,49.48367,1.391818E-22,39.87597,84.41303
28,0.02394434,0.1334822,0.06515844,0.02799804,0.02204412,0.09089545,0.01787153,0.0002138456,0.04803592,0.02690401,3.678638E-07,0.001927013,0.0006183872,0.00315474,0.003292551,0.0001523506,0.001593301,0.1632868,0.01756387,0.005655054,0.0003784997,0.0548851,2.656646E-06,5.050842E-05,0.07674133,0.0004175475,0.003434619,0.0001535211,0.001137687,3.463872E-05,0.01589839,0.0001529092,0.006100134,0.0002585048,0.0007694633,0.007937178,0.008399588,0.09451175,0.006425725,0.01830635,0.1579703,0.05147265,0.04166178,0.05139014,0.02944832,0.2251245,0.2087814,0.09029878,0.4075982,0.003970131,0.03846559,0.2103755,0.02668116,0.1191154,0.04522747,0.03024712,1.329051,0.951758,4.151145,2.786463,0.8635406,0.2908456,0.9706637,0.2674537,0.0801271,2.415145,0.001356104,0.02522352,0.1806892,0.3495092,10.60338,11.27863,24.4452,26.38597,49.49556,1.390359E-22,39.88213,84.43531
29,0.02416023,0.1333427,0.06516159,0.02813017,0.02221116,0.09116831,0.01785898,0.0001879688,0.04770812,0.0269566,6.821658E-07,0.00222541,0.0006174021,0.003321161,0.003038441,0.0001444707,0.001650437,0.1572457,0.01731195,0.00581952,0.0003901927,0.055673,3.506177E-06,7.200582E-05,0.07712349,0.0004089966,0.003506176,0.0001522327,0.001191454,3.497073E-05,0.01599378,0.0001683473,0.006080706,0.0002562309,0.0008984695,0.009373693,0.009235537,0.09650847,0.006474104,0.01824065,0.1566142,0.05257564,0.04174466,0.0510669,0.02841998,0.2241913,0.2203181,0.09073567,0.4021166,0.004009789,0.04273665,0.2096967,0.02659714,0.1190658,0.04536986,0.03025886,1.327358,1.237815,4.362388,2.687329,0.8610218,0.2876264,0.9680281,0.2596711,0.08011524,2.414157,0.001388393,0.02828387,0.1837544,0.3312663,10.59623,11.27687,24.23982,26.37345,49.45647,1.394166E-22,39.84499,84.36777
30,0.02435611,0.1332546,0.06515703,0.02826247,0.02235258,0.09145885,0.0178554,0.0001674827,0.04745139,0.02700971,1.267652E-06,0.002504304,0.0005804861,0.003480514,0.002505662,0.0001385977,0.001672192,0.1513058,0.01729435,0.006044462,0.0003972331,0.05640931,3.424755E-06,0.0001071646,0.0773071,0.0004153789,0.003554977,0.0001534101,0.001214972,3.478186E-05,0.01608492,0.0001784938,0.006129043,0.0002597038,0.0009805103,0.01047045,0.01024448,0.09780199,0.006498306,0.01824344,0.1543155,0.05385146,0.04181085,0.05103366,0.02854134,0.224454,0.2273396,0.09136901,0.3950951,0.00404236,0.0458518,0.2090722,0.02653156,0.1187001,0.04556139,0.03028682,1.325529,1.079066,4.592749,2.737168,0.8356264,0.2859531,0.9670588,0.2517924,0.08017116,2.37974,0.001379702,0.02581042,0.1829444,0.3155948,10.58298,11.26364,24.16236,26.36554,49.4442,1.395202E-22,39.84423,84.34032
31,0.02453255,0.1332431,0.06514915,0.02836642,0.02247371,0.09178946,0.01787411,0.0001558255,0.04737627,0.02706289,2.291482E-06,0.002766398,0.0005539109,0.003676684,0.001945958,0.0001422284,0.001707942,0.149115,0.01852848,0.006392657,0.0003948629,0.0583353,4.678385E-06,0.000155954,0.07739558,0.000449296,0.003749762,0.0001577856,0.001277562,3.476416E-05,0.01619663,0.000189692,0.006262571,0.0002787786,0.001052027,0.01120451,0.01195125,0.09860048,0.006551831,0.01867063,0.152552,0.05563672,0.04186416,0.05156646,0.0297816,0.2265518,0.234388,0.09243617,0.3881626,0.004087856,0.04812464,0.2092293,0.02647863,0.1186372,0.04584147,0.0303337,1.323177,0.9713739,4.337127,2.890558,0.8549108,0.2827637,0.9700264,0.2468329,0.08025969,2.380315,0.001384292,0.02828201,0.1831873,0.3102424,10.57816,11.28209,24.33589,26.40897,49.47393,1.39281E-22,39.86892,84.39674
32,0.02471593,0.1332865,0.06514747,0.02846034,0.02258599,0.09213635,0.01790138,0.0001460747,0.04730855,0.0271148,3.895599E-06,0.00297896,0.0005063329,0.003854286,0.001465494,0.0001428889,0.00168124,0.1476164,0.01948429,0.006715044,0.0004076765,0.06092981,6.684656E-06,0.0002151833,0.07729918,0.0004731612,0.003912315,0.0001538263,0.001330065,3.499711E-05,0.01627454,0.0002011867,0.006375309,0.0002811096,0.001146344,0.01166156,0.01363489,0.09887832,0.006573706,0.01898751,0.1508625,0.05589776,0.04188716,0.05148485,0.03063988,0.2267356,0.2370496,0.09329476,0.38146,0.004116613,0.04933271,0.2090775,0.02635169,0.1188777,0.0461894,0.03034887,1.317934,0.9436496,4.172832,2.777013,0.8882104,0.2835955,0.971144,0.2452313,0.08016591,2.405108,0.001369477,0.02976703,0.1820434,0.3023074,10.57541,11.29859,24.44775,26.44285,49.49384,1.391225E-22,39.87981,84.43402
33,0.02489212,0.1333901,0.06514877,0.02854542,0.02268325,0.09232467,0.01791427,0.0001324382,0.04710836,0.02716327,6.358536E-06,0.003105431,0.0004056501,0.003919153,0.0009839284,0.0001301394,0.001513057,0.1429653,0.01857192,0.006931633,0.0004207373,0.06252579,8.976688E-06,0.000306357,0.07703775,0.000468814,0.003943867,0.0001534304,0.001327405,3.441778E-05,0.01631017,0.0002077058,0.006429799,0.0002638533,0.001232654,0.01212036,0.01426492,0.09892555,0.006532969,0.01885458,0.1477674,0.05518648,0.04192237,0.05066274,0.03085375,0.2254411,0.2367127,0.09369086,0.3758951,0.004108773,0.0497673,0.2083916,0.02626719,0.1191189,0.04660649,0.03039155,1.313345,1.198204,4.371367,2.718285,0.8581626,0.2905594,0.9684598,0.2445676,0.08006731,2.409289,0.001376264,0.03071136,0.1826805,0.301165,10.56949,11.29263,24.24915,26.42494,49.46019,1.394165E-22,39.84839,84.37348
34,0.02505541,0.133546,0.06514323,0.02863336,0.02277996,0.09246629,0.01790432,0.0001166342,0.04676844,0.02720957,1.012954E-05,0.003200217,0.0003315435,0.003959121,0.0006874856,0.0001151973,0.00135081,0.1371051,0.0173462,0.007060029,0.0004230519,0.06321966,1.168317E-05,0.0004302002,0.07668459,0.0004565109,0.003932638,0.0001573273,0.001324365,3.415316E-05,0.01633381,0.00021356,0.006438547,0.0002468044,0.001264342,0.01265911,0.01452832,0.09913041,0.006476413,0.0185411,0.1449831,0.05391087,0.04199038,0.04938991,0.03052943,0.2236406,0.2341525,0.09376967,0.3714215,0.00407106,0.05003226,0.2070478,0.02628041,0.1193834,0.04708412,0.03048978,1.312681,1.104053,4.629104,2.731091,0.8502836,0.2859606,0.9673486,0.2453416,0.08004992,2.384074,0.001372422,0.0234982,0.182311,0.3095336,10.56379,11.28068,24.18778,26.39173,49.44704,1.394778E-22,39.84401,84.34961
35,0.02521783,0.1337215,0.06513319,0.02871609,0.02288696,0.0927913,0.01792159,0.0001064081,0.046651,0.02725622,1.563764E-05,0.003313409,0.0003292726,0.00411424,0.0005348498,0.0001194799,0.001338368,0.1365035,0.01720095,0.007498705,0.000431791,0.06469318,1.475646E-05,0.0006019481,0.07650535,0.0004750556,0.004044063,0.0001548732,0.001346907,3.449419E-05,0.01634069,0.0002174131,0.006579445,0.000259307,0.001278518,0.01285438,0.01505742,0.09934541,0.006486105,0.01881325,0.1439608,0.0557276,0.04206395,0.0495021,0.03240842,0.2263502,0.2358091,0.09552115,0.368497,0.004057379,0.05033151,0.2072767,0.02636231,0.1199832,0.04757885,0.03056683,1.313946,0.9231975,4.406869,2.865411,0.8450862,0.283343,0.9687436,0.2487898,0.08019771,2.384579,0.001373423,0.02520313,0.1820064,0.3314877,10.56995,11.28075,24.33146,26.39618,49.47524,1.391592E-22,39.87118,84.39698
36,0.02538839,0.1338654,0.06512623,0.02879682,0.02302461,0.09335312,0.01800719,0.0001025882,0.04695376,0.02730215,2.405118E-05,0.00346419,0.0003270764,0.004285621,0.0004207027,0.0001360755,0.001342064,0.1407705,0.01709415,0.008480539,0.0004376613,0.06702217,1.904297E-05,0.0008726324,0.0765418,0.000520796,0.004218672,0.0001555494,0.001373161,3.459667E-05,0.01634996,0.0002203417,0.006851171,0.0002792143,0.001313563,0.01293715,0.01569514,0.09950022,0.006578112,0.01961511,0.1443159,0.05949727,0.04206686,0.05134743,0.03618015,0.231345,0.2436638,0.09928452,0.3654763,0.004102419,0.05094278,0.2089857,0.02630111,0.120061,0.04805888,0.03059902,1.309024,0.8431876,4.131305,2.829202,0.8798177,0.2811746,0.9678283,0.252654,0.08010629,2.411577,0.001374429,0.02471021,0.1821553,0.3542744,10.5824,11.28835,24.47637,26.39974,49.50285,1.389443E-22,39.88898,84.44606
37,0.02555341,0.1339581,0.0651219,0.02887335,0.02318197,0.09387127,0.01810488,9.920006E-05,0.04735439,0.02734271,3.630194E-05,0.0035904,0.0003008792,0.004398389,0.0003413096,0.0001486052,0.001293307,0.1445714,0.01653624,0.009500536,0.000450229,0.0688586,2.444214E-05,0.001224566,0.07655216,0.0005434236,0.004345554,0.0001575383,0.001386269,3.456981E-05,0.01635919,0.0002237968,0.007045483,0.0002871646,0.001353813,0.01321112,0.01584859,0.09958106,0.006666976,0.02024078,0.1449388,0.06164305,0.04197173,0.05308845,0.03862556,0.2334156,0.248651,0.1024604,0.3615901,0.004159424,0.05127348,0.2100601,0.02610312,0.1192466,0.04851761,0.03061542,1.300413,1.210234,4.187767,2.73111,0.8704085,0.2870648,0.9625629,0.2550445,0.0798162,2.419451,0.001373996,0.02322155,0.1818866,0.3690522,10.58734,11.2812,24.3219,26.36353,49.47163,1.392653E-22,39.85479,84.39486
