Year,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
21,0.01577816,0.1192042,0.07023329,0.01808769,0.01114746,0.05131163,0.01212672,0.0003430732,0.03629845,0.0411203,0.0006592029,0.001287478,0.001482175,0.009651761,0.003003195,0.0009031594,0.003680146,0.1065284,0.0141675,0.006693718,0.0002227743,0.03659461,7.555078E-05,0.004893187,0.04501588,0.0008414231,0.00556961,0.0005763549,0.004617889,2.810638E-05,0.01293457,0.0002786104,0.005801774,0.002459636,0.000434483,0.004018807,0.006535903,0.05797486,0.007005056,0.01419588,0.126673,0.04482103,0.06923012,0.04997477,0.02835795,0.1624046,0.154233,0.07098434,0.398184,0.002977758,0.02065007,0.1635869,0.01802455,0.08823823,0.05093816,0.04406263,1.047519,0.8101375,2.756693,1.7021,0.5681562,0.1977431,0.7576419,0.2432704,0.04219073,1.961994,0.00816694,0.009349073,0.08786196,0.2005137,6.550462,9.66953,21.17119,22.00774,40.22373,3.508141,32.91412,70.51617
22,0.0158884,0.1192868,0.07020849,0.01816519,0.01119051,0.05130342,0.01215008,0.0003119495,0.03607636,0.04118003,0.0006128096,0.001302038,0.001445787,0.01031722,0.003266624,0.0008261136,0.003487622,0.1065481,0.01455741,0.006433665,0.0002158146,0.035838,6.644798E-05,0.004703103,0.04519388,0.0008066233,0.005471425,0.0005747283,0.004606543,2.815001E-05,0.01299768,0.0002785748,0.005672436,0.002354785,0.0004107504,0.004155697,0.006332967,0.05797772,0.006946089,0.01378655,0.1247682,0.04139847,0.06920808,0.04849237,0.02654443,0.1593043,0.1497361,0.06930804,0.3985608,0.002954564,0.02058619,0.1614289,0.01802546,0.0868625,0.05129112,0.04405848,1.041546,0.7792096,2.706213,1.726946,0.5724733,0.1967795,0.7579346,0.2424665,0.04196636,1.962692,0.00807944,0.008879623,0.08717521,0.2021679,6.553062,9.673215,21.20737,22.01192,40.23087,3.510943,32.92011,70.5296
23,0.01600129,0.1193542,0.07018737,0.0182392,0.0112337,0.05125627,0.01216744,0.0002858721,0.03588529,0.04123867,0.0005345946,0.001287589,0.001334677,0.01096429,0.003160294,0.0007563988,0.003225078,0.1072527,0.0148716,0.006141772,0.0002048077,0.03543879,5.053429E-05,0.00448731,0.04546672,0.0007889315,0.005395727,0.0005735995,0.004585882,2.809102E-05,0.01303245,0.0002771846,0.005583037,0.00235719,0.0003755557,0.003909966,0.006331342,0.05767949,0.006930357,0.0135932,0.1235554,0.04077141,0.06925967,0.04769714,0.02560769,0.1582791,0.144331,0.06794321,0.4006754,0.002949821,0.01989691,0.1609233,0.01812621,0.08622161,0.05161097,0.04404274,1.03794,0.7438247,2.658268,1.723071,0.5789594,0.1983089,0.7592133,0.2425925,0.04204561,1.973102,0.007881198,0.008575771,0.08549557,0.2005406,6.55695,9.673838,21.24294,22.02277,40.23842,3.510804,32.92479,70.5414
24,0.01611977,0.1194331,0.07017095,0.0183143,0.0112774,0.05115798,0.01217358,0.0002619948,0.0357047,0.04129743,0.000472213,0.001278509,0.001051811,0.01144936,0.003112948,0.0006587612,0.002756242,0.1082728,0.01521256,0.005793354,0.000208122,0.03484653,5.482318E-05,0.004244866,0.04581461,0.0007720537,0.005284131,0.0005712764,0.004551855,2.794784E-05,0.01304369,0.0002758272,0.005471598,0.002375386,0.0003927221,0.003603536,0.006312516,0.05758394,0.006933626,0.01343023,0.1232159,0.04056677,0.0694119,0.04731756,0.02440583,0.1574362,0.1427676,0.06679758,0.4036597,0.002962768,0.01962095,0.1609779,0.0182506,0.08590722,0.05194988,0.04410427,1.035988,0.8100879,2.626588,1.712941,0.582013,0.1998926,0.7596576,0.2431588,0.04212408,1.981215,0.00803141,0.009219985,0.08688504,0.2031425,6.559499,9.6792,21.23193,22.02331,40.23577,3.509084,32.92023,70.53693
25,0.01624601,0.1195159,0.07015747,0.01839548,0.01132834,0.0509772,0.01215526,0.0002307402,0.03530617,0.04135778,0.0004464298,0.001295481,0.0006888587,0.01166329,0.00345681,0.0005095227,0.002145209,0.1067254,0.01505347,0.005363643,0.0002118463,0.03374822,6.460325E-05,0.004060138,0.04607318,0.0007353282,0.005099116,0.0005727658,0.004518879,2.781011E-05,0.01304753,0.0002774147,0.005305259,0.002254004,0.0004113032,0.003736425,0.006054403,0.05789277,0.006897425,0.01298808,0.1225129,0.03887064,0.06965814,0.04600304,0.02240204,0.1552252,0.1428956,0.06517563,0.406702,0.002950381,0.02000674,0.1598701,0.01840463,0.08583783,0.05229737,0.04422994,1.036631,0.8346819,2.737155,1.679612,0.5785092,0.2003328,0.7596769,0.243063,0.04210519,1.977667,0.008170648,0.009795233,0.0880871,0.2110778,6.556862,9.673188,21.17323,22.00334,40.22572,3.511184,32.91269,70.51873
26,0.01638288,0.1195463,0.070144,0.01848308,0.01138962,0.05089232,0.01214136,0.0002037583,0.03494633,0.04142274,0.0004536407,0.001355976,0.000530324,0.01207258,0.004009077,0.0004174898,0.001808725,0.1061173,0.01506857,0.005193749,0.0002147648,0.03308289,8.174908E-05,0.004114749,0.04644271,0.0007236218,0.005100839,0.0005736299,0.004660473,2.765274E-05,0.01307661,0.000287986,0.005228845,0.002207784,0.0004398413,0.004108899,0.005921307,0.05857508,0.006908026,0.01281743,0.1223354,0.03963175,0.06995202,0.04514107,0.02161546,0.1553019,0.1486618,0.06474247,0.4094685,0.00294522,0.02110164,0.1591713,0.01858714,0.08592167,0.05258336,0.04433782,1.03864,0.8243821,2.751756,1.744886,0.5734795,0.2008142,0.7599681,0.242933,0.04213903,1.969731,0.008424139,0.0107504,0.09026552,0.2217508,6.554046,9.663235,21.14927,21.98725,40.22332,3.517248,32.91302,70.51643
27,0.01653138,0.1195181,0.07013002,0.01857381,0.01146208,0.05098987,0.01215027,0.0001845197,0.03475938,0.04149245,0.0005135474,0.001480745,0.0005191932,0.01283242,0.004228919,0.0003909912,0.001739357,0.106874,0.01506928,0.005355346,0.0002227359,0.03312497,0.0001082503,0.004640284,0.04683902,0.0007360943,0.005200144,0.0005765792,0.00485789,2.742801E-05,0.01310987,0.0003062321,0.005240045,0.002222935,0.0005038918,0.004591919,0.006148224,0.05963069,0.006969411,0.0129233,0.1221046,0.04186784,0.07016698,0.04514961,0.02179102,0.1567467,0.1598696,0.06576541,0.4095288,0.00296181,0.02311282,0.1589739,0.01865844,0.08563283,0.05278511,0.04434383,1.037362,0.7598565,2.718696,1.73574,0.5880909,0.1991242,0.7593098,0.2426835,0.04212111,1.969231,0.008729573,0.01253161,0.09274411,0.2283291,6.551024,9.660842,21.20526,21.98397,40.23135,3.513436,32.92155,70.53109
28,0.01668424,0.1194653,0.07011779,0.01866212,0.01153794,0.05110022,0.0121561,0.0001649422,0.03458037,0.04156395,0.0006226953,0.001634499,0.0004963117,0.01366403,0.004157092,0.0003621198,0.001711551,0.1056534,0.01461936,0.005503281,0.0002293677,0.03337523,0.0001334305,0.005760763,0.04717503,0.0007446017,0.005335372,0.0005813133,0.005146465,2.725111E-05,0.01317564,0.0003337277,0.005235837,0.002201265,0.0005650052,0.005362235,0.006475898,0.06072973,0.007043827,0.01296374,0.1210173,0.04302904,0.07029286,0.04516535,0.02139981,0.1568915,0.1703187,0.0663333,0.4063056,0.002990079,0.02536291,0.1585474,0.01863084,0.08509739,0.05295866,0.04434394,1.03428,0.7608088,2.637155,1.731015,0.5832477,0.2010239,0.7575498,0.2389717,0.04205855,1.977916,0.008938513,0.0135552,0.09436998,0.2235625,6.550259,9.665497,21.24112,21.99288,40.23756,3.508678,32.92563,70.54176
29,0.01683414,0.1194242,0.07010727,0.01874568,0.01160658,0.05119654,0.01215107,0.0001464,0.03437786,0.04163663,0.0007914132,0.001805993,0.0004977304,0.01469396,0.003887658,0.0003395958,0.001757436,0.1024714,0.01437731,0.005562211,0.0002358242,0.03361883,0.0001711124,0.007510204,0.047435,0.0007409587,0.005473556,0.0005887189,0.005400888,2.710625E-05,0.01325104,0.0003657532,0.005218009,0.002175581,0.0006331186,0.006086935,0.006971119,0.06175765,0.007097499,0.01293205,0.1193957,0.04350416,0.07034958,0.04496771,0.02069447,0.1562431,0.1786386,0.0661855,0.4005998,0.003016538,0.02768853,0.1578757,0.01856892,0.08447388,0.05314907,0.04436628,1.031082,0.832104,2.67023,1.704302,0.5842333,0.2002758,0.7554896,0.2308529,0.04203722,1.979899,0.009125758,0.01510703,0.09585843,0.21304,6.548343,9.670329,21.20354,21.9983,40.23007,3.505878,32.91692,70.52763
30,0.0169746,0.1194272,0.0700962,0.01882494,0.01166421,0.05129593,0.01215034,0.000131392,0.03422002,0.04171016,0.001008882,0.001967998,0.0004691971,0.01575803,0.003312406,0.0003179437,0.001776727,0.09926353,0.01429449,0.005682079,0.0002346046,0.03395014,0.0001948073,0.009816283,0.04761126,0.0007521129,0.005548676,0.0005930433,0.005489196,2.696186E-05,0.01331957,0.000387188,0.00524592,0.002179968,0.0006660968,0.00658408,0.007505959,0.06242148,0.007121032,0.01293925,0.117314,0.04438409,0.07036988,0.04496995,0.02070248,0.1563218,0.1846474,0.06625779,0.3928595,0.003037864,0.02945502,0.157483,0.01851017,0.08372692,0.05339398,0.04441699,1.02751,0.803469,2.743155,1.699085,0.578525,0.2004779,0.7538378,0.2229264,0.04206353,1.971368,0.009090813,0.01389171,0.0954648,0.2037961,6.544999,9.669797,21.17705,22.00253,40.22632,3.505378,32.91437,70.51715
31,0.01710285,0.1195037,0.07008415,0.0188918,0.01171275,0.05142355,0.01216127,0.0001222813,0.03416686,0.04178425,0.001272702,0.00212566,0.0004449657,0.01703415,0.002699128,0.0003093856,0.001816384,0.09816771,0.01510043,0.005909318,0.0002356199,0.03483251,0.0002396076,0.0124101,0.0477324,0.0007931904,0.005814813,0.0005945315,0.005757293,2.689368E-05,0.0133986,0.0004123091,0.00533396,0.002278416,0.0007047032,0.006903601,0.008466876,0.06283436,0.007171847,0.01321635,0.1156635,0.04592447,0.07038032,0.04538949,0.02143398,0.1575163,0.1908738,0.06685922,0.3835658,0.00306806,0.03080223,0.1575575,0.01844206,0.082904,0.05374023,0.04450431,1.022655,0.7918284,2.700912,1.748838,0.5777925,0.1999937,0.7524903,0.2174615,0.04209379,1.967414,0.009106531,0.0150886,0.09552907,0.2000649,6.542365,9.674793,21.2001,22.01494,40.23046,3.517346,32.91759,70.52824
32,0.01722401,0.1196331,0.07007296,0.01894917,0.01175622,0.05154532,0.01217662,0.0001145684,0.03412127,0.04185795,0.0015814,0.002260518,0.0004031993,0.01828763,0.00216151,0.0002965029,0.001792734,0.09733845,0.01577463,0.006092108,0.0002389488,0.03583858,0.0002828581,0.01514,0.04770601,0.0008155731,0.006052515,0.000585889,0.005983185,2.688041E-05,0.01343909,0.0004390783,0.005410878,0.002305317,0.0007540669,0.007130824,0.009387079,0.0629847,0.00719225,0.01342392,0.1137377,0.04597071,0.07035332,0.04539586,0.02193519,0.1574755,0.1929835,0.06728414,0.3728654,0.003086715,0.03159827,0.1570747,0.01830917,0.08191839,0.05416492,0.04457535,1.014917,0.7674081,2.661081,1.716795,0.5893835,0.1979243,0.7499589,0.2150337,0.04200765,1.971908,0.009056971,0.01581855,0.09494125,0.1948867,6.541209,9.681818,21.24242,22.02888,40.23729,3.517825,32.92265,70.54177
33,0.01733437,0.1198145,0.07006248,0.01899702,0.01179215,0.05157682,0.01218393,0.0001043428,0.03400538,0.04192891,0.001937149,0.002345604,0.0003185406,0.01908894,0.001602344,0.0002609349,0.001615533,0.09455559,0.01513583,0.006170191,0.0002443581,0.03629437,0.0003507006,0.01800453,0.04755852,0.0008100973,0.006086592,0.0005821885,0.005999537,2.664174E-05,0.01343191,0.0004549858,0.005448762,0.002200124,0.0007936074,0.007333543,0.00966633,0.06300355,0.007151217,0.0133384,0.1107514,0.04517501,0.07034358,0.04485334,0.02202193,0.156487,0.1925072,0.06734803,0.3626099,0.003080997,0.03193247,0.156221,0.018213,0.08098776,0.05467223,0.04466508,1.007781,0.8167472,2.682701,1.706092,0.5794711,0.199846,0.7471102,0.2138528,0.0419343,1.9754,0.009096262,0.01630293,0.09526125,0.1937444,6.542439,9.689122,21.21122,22.03235,40.23242,3.510884,32.91685,70.53127
34,0.01743614,0.1200437,0.07005032,0.01904113,0.01182723,0.05156619,0.01217811,9.268481E-05,0.033811,0.0419973,0.002339906,0.002408653,0.0002567619,0.01976947,0.001249123,0.000223916,0.001434868,0.09098362,0.01420821,0.006150963,0.0002449715,0.03635025,0.0003988626,0.02111879,0.047362,0.0007916529,0.006064206,0.0005842275,0.006013951,2.640941E-05,0.01340432,0.0004690677,0.00545598,0.002063229,0.0007946704,0.007535369,0.009766825,0.06308518,0.007095479,0.01313021,0.1079572,0.04378973,0.07037752,0.04394551,0.02176072,0.1552257,0.1904093,0.06712999,0.3531447,0.003056551,0.03211436,0.1550366,0.01819127,0.08025506,0.0552544,0.04481085,1.003387,0.7809077,2.747136,1.709917,0.578931,0.1976395,0.7446551,0.2143404,0.04190852,1.970579,0.009049869,0.01274222,0.09507056,0.1986803,6.545051,9.68891,21.19607,22.02331,40.23124,3.504791,32.91858,70.52679
35,0.01753568,0.1202897,0.07003707,0.01908143,0.01186636,0.05164497,0.01218626,8.471397E-05,0.03374304,0.0420654,0.002775504,0.002482692,0.0002546957,0.02093431,0.001065142,0.0002182667,0.001401891,0.09049682,0.01400102,0.006381107,0.0002428089,0.03676079,0.0004379538,0.02457097,0.04727519,0.0008134807,0.006159515,0.00057679,0.006051977,2.629937E-05,0.01335528,0.0004784603,0.005548511,0.002082351,0.0007976345,0.007534044,0.01003617,0.06316956,0.00709586,0.01328059,0.1066651,0.045578,0.07041917,0.04396129,0.02282953,0.1567058,0.1923053,0.06833303,0.3448023,0.003048425,0.03229921,0.1551123,0.01822029,0.07966785,0.05585842,0.04491625,1.000337,0.7654583,2.662263,1.745063,0.5777918,0.1967928,0.7425058,0.2172777,0.04197134,1.972657,0.009027933,0.01354457,0.09490353,0.2117628,6.551058,9.692589,21.23348,22.02056,40.23809,3.507559,32.92377,70.53944
36,0.01763094,0.1205233,0.07002314,0.01911967,0.01191801,0.05184596,0.01223146,8.098222E-05,0.03391562,0.04213323,0.003310151,0.002580356,0.0002547223,0.0222482,0.0009223321,0.000229878,0.001394606,0.09288994,0.01385402,0.00701338,0.000245619,0.03741595,0.0004970329,0.02832402,0.04728706,0.0008559122,0.006340187,0.000573804,0.006119872,2.616787E-05,0.01330664,0.0004857618,0.005729327,0.002184037,0.0008211918,0.007530637,0.01035684,0.06323575,0.007170029,0.01376573,0.1062829,0.04916316,0.07037715,0.04522439,0.02509038,0.159617,0.1989888,0.07112315,0.3353565,0.003078559,0.03264877,0.156011,0.01815571,0.07855213,0.0564495,0.04497327,0.9928777,0.7822717,2.666406,1.717857,0.5853341,0.1959109,0.7378127,0.2201576,0.04191293,1.971742,0.009042087,0.01332242,0.09488675,0.225423,6.555464,9.683226,21.22276,22.00434,40.23689,3.517747,32.92128,70.53923
37,0.0177107,0.1207211,0.07000586,0.01914952,0.01197752,0.05202216,0.01228406,7.760246E-05,0.03415126,0.04219665,0.003898127,0.002664015,0.0002351534,0.02335768,0.0008213552,0.0002352606,0.001337813,0.09499191,0.01339861,0.007611513,0.0002467892,0.0377191,0.0005436139,0.03181933,0.04724652,0.0008765789,0.006484,0.0005747894,0.006184338,2.584319E-05,0.01326247,0.000494386,0.005863048,0.002235855,0.0008309087,0.007669055,0.01038633,0.06325149,0.007246152,0.0141447,0.105745,0.05111759,0.07022695,0.04647556,0.02657394,0.1607763,0.2029773,0.0733821,0.3248023,0.003117224,0.03280812,0.1562566,0.01800535,0.07690301,0.05701988,0.04500119,0.9828958,0.8384979,2.689332,1.716564,0.5773835,0.1968131,0.7316813,0.2216836,0.04173804,1.964105,0.009027275,0.01257091,0.09470316,0.2345176,6.559059,9.680434,21.19904,21.99047,40.23098,3.515064,32.91479,70.52776
