TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
1,0.006365045,0.02414372,0.03796072,0.005380282,0.001968514,0.004900232,0.002344009,0.0002018611,0.008326143,0.03643837,0.003797417,0.0001308018,0.001410392,0.005702413,0.002597954,0.00711672,0.01327351,0.01067133,0.003187597,0.0003362321,1.042751E-05,0.001490897,9.29185E-05,0.005742905,0.0026271,0.000230269,0.00112604,0.0002086726,0.003043587,4.973117E-07,0.00491602,0.0003894073,0.002518583,0.008690589,7.056185E-06,1.450486E-05,0.00052143,0.005164646,0.0005914833,0.002121323,0.01135924,0.03790547,0.07836469,0.01096046,0.000423219,0.01151252,0.03104068,0.002953506,0.08576015,0.0002025973,0.0009483234,0.0708257,0.001606878,0.006982178,0.01717656,0.001253382,0.06285862,0.09344202,0.2440078,0.09207894,0.05162542,0.01568601,0.06216075,0.04818258,0.001814462,0.7354099,0.01231816,0.002520025,0.01270697,0.01141544,1.916104,2.143577,7.422148,6.680554,10.8183,2.559607,10.81441,22.54928
2,0.006355527,0.02416508,0.03796921,0.00537705,0.00196367,0.004871662,0.002340904,0.0002013121,0.008315312,0.0364443,0.003798745,0.0001307828,0.0014102,0.005746903,0.002596854,0.0071242,0.01326955,0.01066829,0.003185667,0.0003354844,1.150797E-05,0.001521753,9.503028E-05,0.005777792,0.002623945,0.0002168807,0.001128119,0.0002133813,0.00302797,4.969703E-07,0.004908966,0.0003888275,0.002517251,0.008692242,7.861289E-06,1.317848E-05,0.0005222402,0.005164403,0.0005915363,0.002120668,0.01137493,0.03791756,0.0783414,0.01096332,0.0004231424,0.0115178,0.03103906,0.002953203,0.08577158,0.0002025502,0.0009477107,0.07074684,0.001607922,0.006976314,0.01717648,0.001253364,0.06288361,0.1031366,0.2378522,0.09073026,0.05307006,0.01410403,0.06216098,0.04818346,0.001814333,0.7350986,0.01231618,0.002520488,0.0127091,0.01141738,1.91628,2.142086,7.414791,6.679468,10.8171,2.557748,10.8145,22.53809
3,0.006346054,0.02418634,0.0379776,0.005373819,0.001958854,0.004843346,0.00233782,0.0002007663,0.008304547,0.03645019,0.003800048,0.0001307667,0.001410015,0.005791737,0.002595777,0.007131624,0.01326557,0.01066512,0.003183746,0.0003347431,9.624387E-06,0.00151542,0.0001024526,0.005717043,0.002620815,0.0002080884,0.001127657,0.0002133252,0.003037216,4.879606E-07,0.004890553,0.0003882551,0.00251593,0.008693743,6.141186E-06,1.368743E-05,0.0005202391,0.005164123,0.0005915721,0.002120003,0.01139009,0.03792892,0.07831856,0.01096613,0.0004230542,0.01152204,0.03103631,0.002952554,0.08577479,0.0002025036,0.0009470632,0.07066665,0.001608715,0.006968275,0.0171764,0.001253339,0.062906,0.08367149,0.2009901,0.1126378,0.05176672,0.01351567,0.06215983,0.04818282,0.001814092,0.7347183,0.01231211,0.00252076,0.01270982,0.0114184,1.916342,2.140477,7.4147,6.678479,10.81759,2.558095,10.81635,22.53401
4,0.006336637,0.02420748,0.03798588,0.005370594,0.001954064,0.004815284,0.002334754,0.0002002231,0.008293821,0.03645607,0.003801356,0.0001307527,0.001409816,0.005836956,0.002594731,0.007138986,0.01326157,0.01066201,0.003181793,0.0003340125,7.870431E-06,0.001510733,0.0001078988,0.005744035,0.002617732,0.0002178955,0.001133107,0.000213198,0.003034288,4.644306E-07,0.004878086,0.0003876856,0.00251462,0.00869519,6.597304E-06,1.244059E-05,0.000519003,0.005163766,0.0005915805,0.002119375,0.01140519,0.03793878,0.07829586,0.01096895,0.0004229596,0.0115256,0.03103339,0.002951756,0.08578131,0.0002024573,0.0009463992,0.070586,0.001609434,0.006960616,0.01717632,0.001253314,0.06292821,0.03593843,0.2577554,0.1068188,0.05317493,0.01398751,0.06216036,0.0481819,0.001813889,0.7343054,0.01230834,0.002521058,0.01271037,0.0114187,1.916385,2.13973,7.423188,6.677927,10.81953,2.564129,10.82006,22.53532
5,0.0063273,0.02422852,0.03799405,0.00536741,0.001949302,0.004787583,0.002331715,0.0001996834,0.00828318,0.03646191,0.003802713,0.0001307417,0.00140962,0.005882426,0.002593687,0.007146285,0.01325755,0.01065905,0.003179864,0.0003332981,8.285441E-06,0.001529627,0.0001037179,0.005704663,0.002614684,0.0002150155,0.001132215,0.0002139586,0.003018973,4.798955E-07,0.004855816,0.0003871208,0.002513316,0.008696592,6.754731E-06,1.167046E-05,0.0005180294,0.005163396,0.0005915879,0.002118756,0.01142078,0.03795439,0.07827248,0.01097174,0.000422869,0.01152927,0.03103196,0.002951502,0.08578951,0.0002024117,0.000945744,0.07050649,0.001610194,0.006953641,0.01717623,0.001253285,0.06294974,0.04110055,0.2519993,0.09680832,0.05760732,0.01225933,0.06216406,0.04818287,0.001813688,0.733879,0.01230585,0.002521453,0.01271114,0.01141858,1.916492,2.140409,7.439359,6.678152,10.82166,2.568537,10.82176,22.54341
6,0.006318022,0.02424948,0.03800212,0.005364254,0.001944566,0.004760144,0.002328697,0.0001991466,0.008272566,0.03646772,0.003804106,0.000130733,0.001409413,0.005928263,0.002592651,0.007153513,0.01325351,0.01065606,0.003177957,0.0003325965,8.918782E-06,0.001538973,0.0001087991,0.005811729,0.002611672,0.0002149756,0.001128745,0.0002113276,0.003021086,5.030554E-07,0.004841504,0.0003865646,0.002512022,0.008697988,6.318287E-06,1.15914E-05,0.0005185138,0.005163028,0.0005915872,0.00211817,0.01143641,0.0379701,0.07824994,0.01097445,0.000422785,0.01153266,0.03103344,0.002950971,0.08580773,0.000202367,0.0009450997,0.07043117,0.001610884,0.006949332,0.01717615,0.001253254,0.06297237,0.04138652,0.2326016,0.09942871,0.04268805,0.01684224,0.06217379,0.04818758,0.001813588,0.733489,0.0123061,0.002522045,0.01271324,0.01141894,1.916677,2.141951,7.457517,6.679012,10.82309,2.567849,10.82163,22.55013
7,0.006308756,0.02427032,0.03801011,0.005361081,0.001939858,0.004732925,0.002325698,0.0001986126,0.008262003,0.03647351,0.0038054,0.0001307268,0.00140921,0.005974495,0.002591612,0.007160697,0.01324947,0.01065277,0.003176037,0.0003319005,1.072163E-05,0.001532992,9.791358E-05,0.005777317,0.0026087,0.0002203852,0.001138065,0.000216153,0.00300807,5.223342E-07,0.00482772,0.0003860139,0.002510746,0.008699375,6.551391E-06,1.082215E-05,0.0005179815,0.005162729,0.0005915866,0.00211763,0.0114516,0.03798148,0.07822803,0.01097723,0.0004227045,0.01153582,0.03103665,0.002950302,0.08582752,0.0002023236,0.0009444692,0.07035972,0.001611611,0.006946435,0.01717608,0.001253227,0.0629942,0.03826986,0.2124497,0.1186043,0.05380458,0.01683865,0.06218388,0.04819525,0.001813579,0.7331579,0.01230759,0.002522774,0.01271645,0.01141985,1.916886,2.143781,7.469545,6.680177,10.82353,2.564345,10.81871,22.55272
8,0.006299572,0.02429108,0.03801801,0.005357927,0.001935176,0.00470602,0.002322719,0.0001980814,0.008251526,0.03647928,0.003806743,0.0001307236,0.001409019,0.006021035,0.002590585,0.007167822,0.01324541,0.01064966,0.003174133,0.0003312177,9.422314E-06,0.001598479,0.0001027365,0.005908259,0.002605781,0.0002229867,0.001142815,0.000219801,0.002995423,5.247148E-07,0.004810566,0.0003854687,0.002509477,0.008700777,4.716554E-06,1.223122E-05,0.0005185432,0.005162475,0.0005915965,0.002117049,0.01146733,0.03799372,0.07820649,0.01098001,0.0004226356,0.01153979,0.03104211,0.002950118,0.08585066,0.0002022811,0.000943868,0.07029148,0.001612547,0.006944842,0.01717601,0.00125321,0.06301803,0.04267928,0.2368177,0.1074973,0.0501043,0.01578555,0.06219724,0.04820469,0.001813572,0.7328748,0.01230944,0.00252351,0.01272013,0.01142158,1.917015,2.145777,7.479879,6.681244,10.82266,2.561493,10.81611,22.54927
9,0.006290438,0.02431174,0.03802583,0.005354783,0.00193052,0.004679367,0.002319761,0.0001975531,0.008241093,0.03648501,0.003808064,0.0001307225,0.001408822,0.006067932,0.002589584,0.00717488,0.01324133,0.0106465,0.003172224,0.0003305469,8.957556E-06,0.001580431,9.724515E-05,0.005862245,0.002602912,0.0002168414,0.001144417,0.0002150899,0.002994296,5.584839E-07,0.004793409,0.0003849332,0.00250821,0.008702205,3.674096E-06,1.27141E-05,0.0005202182,0.005162212,0.0005916111,0.002116478,0.01148339,0.03800619,0.07818354,0.01098268,0.0004225754,0.01154435,0.03104874,0.002950017,0.08587497,0.0002022398,0.000943297,0.0702251,0.001613528,0.006943436,0.01717596,0.001253198,0.0630405,0.04597399,0.1995678,0.1148649,0.05005585,0.01477302,0.06220948,0.04821479,0.001813527,0.7326199,0.0123101,0.002524009,0.01272289,0.01142369,1.917019,2.147242,7.48796,6.681954,10.82153,2.558203,10.81236,22.54514
10,0.006281333,0.02433231,0.03803355,0.005351667,0.001925891,0.00465292,0.002316822,0.0001970273,0.008230718,0.03649072,0.003809338,0.0001307241,0.001408636,0.006115151,0.002588598,0.007181881,0.01323724,0.01064318,0.003170307,0.0003298858,1.048155E-05,0.00158763,0.0001038184,0.005842134,0.002600094,0.0002154948,0.001146248,0.0002169132,0.002989125,5.832774E-07,0.004771081,0.0003844072,0.002506951,0.008703693,4.15762E-06,1.15252E-05,0.0005186717,0.00516198,0.0005916319,0.002115974,0.01149907,0.03801687,0.07816059,0.01098561,0.0004225253,0.01154918,0.03105602,0.002949524,0.08590514,0.0002021994,0.0009427542,0.07016065,0.001614501,0.006942964,0.01717591,0.001253203,0.06306245,0.05409769,0.1784309,0.1339435,0.04621812,0.0142818,0.06222024,0.04822516,0.001813474,0.7323887,0.01230964,0.00252428,0.01272455,0.01142649,1.916872,2.149097,7.503067,6.682486,10.82318,2.555256,10.81267,22.53797
11,0.006272285,0.02435279,0.0380412,0.00534855,0.001921287,0.004626702,0.002313901,0.0001965049,0.008220407,0.0364964,0.003810634,0.0001307283,0.001408448,0.006162816,0.002587613,0.007188825,0.01323313,0.0106399,0.003168398,0.0003292354,1.061809E-05,0.001516785,0.0001209386,0.005877327,0.002597334,0.0002323029,0.001147444,0.0002178729,0.002981839,5.889164E-07,0.004754941,0.0003838892,0.002505701,0.008705255,4.914169E-06,1.038098E-05,0.0005199843,0.005161773,0.0005916645,0.002115541,0.0115147,0.03802689,0.07813779,0.01098841,0.0004224912,0.01155489,0.03106511,0.002948847,0.08593948,0.0002021601,0.0009422689,0.07009852,0.001615756,0.006944002,0.01717588,0.001253223,0.06308641,0.02213229,0.2125725,0.103603,0.04578746,0.01669127,0.06223602,0.04823782,0.001813504,0.7321801,0.01230904,0.002524261,0.01272462,0.01142928,1.916647,2.150466,7.514505,6.682936,10.82477,2.550762,10.80877,22.53768
12,0.006263254,0.02437319,0.03804877,0.005345433,0.001916709,0.00460071,0.002311002,0.0001959852,0.008210128,0.03650206,0.003811849,0.0001307349,0.001408259,0.006210824,0.002586633,0.007195718,0.01322902,0.01063636,0.003166494,0.0003285935,1.043585E-05,0.001503831,0.0001155081,0.005855371,0.002594621,0.0002114529,0.001150516,0.0002157205,0.002974077,5.513151E-07,0.004742961,0.0003833764,0.002504465,0.008706838,4.322838E-06,1.06576E-05,0.000514225,0.005161613,0.0005917051,0.002115028,0.01153005,0.03803664,0.07811522,0.0109911,0.0004224759,0.01156072,0.03107594,0.002948215,0.08597597,0.0002021222,0.0009418585,0.07003729,0.001616939,0.006946313,0.01717586,0.001253255,0.06310938,0.02838654,0.1833273,0.1338335,0.04105898,0.01647558,0.0622534,0.0482521,0.001813511,0.7319927,0.01230839,0.002523855,0.01272241,0.01143208,1.916319,2.152246,7.525086,6.683495,10.82633,2.55191,10.80553,22.53322
13,0.006254278,0.02439351,0.03805627,0.005342331,0.001912158,0.004574931,0.002308124,0.0001954473,0.008199705,0.0365077,0.003802252,0.0001306729,0.001407744,0.00625714,0.002566347,0.007201273,0.01319995,0.01062824,0.003164563,0.0003277873,1.270311E-05,0.001541972,0.00011566,0.005860303,0.002591877,0.0002073475,0.00114669,0.0002125971,0.002966744,4.876456E-07,0.004722022,0.00038277,0.002503129,0.008700168,5.303284E-06,9.06452E-06,0.0005145212,0.005160883,0.0005916662,0.002114238,0.01154266,0.03798464,0.07809292,0.01099175,0.0004224785,0.01156539,0.03101931,0.002945846,0.08601413,0.0002020464,0.0009401792,0.06997373,0.001618247,0.006949074,0.01717585,0.001253295,0.06313085,0.01170859,0.176904,0.1197236,0.04143175,0.01752385,0.06227552,0.04825108,0.001813455,0.731836,0.01224411,0.00248952,0.01269949,0.01141794,1.915859,2.153793,7.532584,6.68404,10.82644,2.555716,10.80138,22.52968
14,0.006245337,0.02441381,0.03806367,0.005339235,0.001907631,0.004549361,0.002305259,0.0001949049,0.008189268,0.03651331,0.003788455,0.0001305847,0.001407132,0.00630304,0.002540116,0.007206288,0.0131631,0.01061843,0.003162601,0.0003269184,1.169901E-05,0.00152848,0.0001006372,0.005745792,0.002589123,0.0001960978,0.00114609,0.0002156354,0.00296033,5.11235E-07,0.00469905,0.0003821378,0.002501759,0.008690746,5.812838E-06,8.274103E-06,0.0005129357,0.005159949,0.0005916081,0.002113372,0.011554,0.03790937,0.07807131,0.01099164,0.000422488,0.01157006,0.03093803,0.002942785,0.08605406,0.0002019589,0.0009380669,0.06990936,0.001619887,0.00695258,0.01717595,0.001253362,0.06315111,0.02063047,0.1683555,0.1069536,0.03805646,0.01668121,0.06229472,0.04824468,0.001813387,0.731716,0.0121696,0.002450167,0.0126717,0.01139819,1.915262,2.155586,7.542947,6.684554,10.82755,2.559016,10.80122,22.52435
15,0.006236402,0.02443414,0.03807099,0.005336144,0.001903129,0.004523951,0.002302404,0.0001943616,0.008178824,0.03651889,0.003772575,0.000130486,0.001406515,0.006349169,0.002512321,0.00721101,0.01312369,0.01060781,0.003160635,0.0003260252,1.138842E-05,0.001521894,9.521708E-05,0.005694231,0.0025864,0.0001913986,0.001143217,0.0002150316,0.002951711,5.610178E-07,0.004682339,0.0003815008,0.002500377,0.008680597,5.810973E-06,8.594561E-06,0.0005132103,0.005158973,0.000591559,0.002112569,0.01156466,0.03782565,0.07805065,0.01099124,0.0004225077,0.01157537,0.03084982,0.002939348,0.08610071,0.0002018686,0.0009358134,0.06984698,0.001621839,0.006956784,0.01717624,0.001253459,0.06317396,0.03007714,0.1534719,0.1191375,0.04033759,0.01509173,0.06231613,0.04823743,0.001813384,0.7316403,0.01210243,0.002414878,0.01264537,0.0113767,1.914606,2.157231,7.549688,6.684968,10.82882,2.560159,10.7999,22.52489
16,0.006227557,0.02445451,0.03807824,0.005333094,0.001898652,0.004498796,0.002299564,0.0001938193,0.008168457,0.03652445,0.003755637,0.0001303833,0.001405936,0.006395681,0.002484384,0.007215518,0.01308335,0.01059712,0.003158674,0.0003251211,1.333927E-05,0.001534705,8.574249E-05,0.005629194,0.002583703,0.0001953085,0.001145901,0.0002145524,0.002937969,5.692286E-07,0.004661697,0.0003808679,0.002498985,0.008670366,4.57704E-06,9.812789E-06,0.0005177688,0.005158018,0.0005915167,0.002111806,0.01157558,0.03773896,0.07803093,0.01099089,0.0004225515,0.01158167,0.03075927,0.002935747,0.08615129,0.0002017777,0.000933533,0.06978579,0.001624005,0.006961889,0.01717673,0.001253588,0.06319857,0.03547804,0.1337297,0.1334852,0.03703533,0.01449083,0.06233845,0.04822977,0.001813448,0.7316037,0.01204744,0.002385953,0.01262259,0.01135492,1.913921,2.15844,7.549596,6.685278,10.8287,2.561408,10.79541,22.52551
17,0.006218763,0.02447493,0.0380854,0.005330067,0.001894198,0.004473879,0.002296737,0.000193278,0.008158123,0.03652999,0.003737918,0.0001302787,0.001405396,0.00644243,0.002456806,0.007219844,0.01304258,0.01058621,0.003156813,0.0003242115,1.410407E-05,0.00150877,7.941236E-05,0.005587223,0.002581041,0.000194312,0.00115536,0.0002140793,0.002935096,5.332736E-07,0.004654234,0.0003802386,0.002497595,0.00866037,4.524428E-06,9.973347E-06,0.0005195039,0.005157096,0.0005914825,0.002111049,0.01158623,0.03765379,0.07801304,0.01099058,0.0004226018,0.01158854,0.03066928,0.002932066,0.08620574,0.0002016877,0.000931256,0.06972524,0.001626167,0.00696791,0.01717745,0.001253747,0.06322327,0.03620329,0.1435427,0.1081783,0.03211994,0.01557123,0.06235905,0.04822116,0.001813494,0.7315832,0.01200401,0.002363177,0.0126034,0.01133355,1.913157,2.159428,7.546957,6.685412,10.82827,2.562332,10.79231,22.52025
18,0.006209987,0.0244954,0.03809246,0.005327035,0.001889769,0.00444917,0.002293919,0.0001927374,0.008147805,0.03653549,0.003719554,0.0001301737,0.001404904,0.00648956,0.002429742,0.007223997,0.01300159,0.01057503,0.003154942,0.0003232946,1.281184E-05,0.001485727,8.052708E-05,0.005603421,0.0025784,0.0001889617,0.001150491,0.0002131707,0.002931657,5.203514E-07,0.004624508,0.000379612,0.002496201,0.008650525,5.82462E-06,8.82498E-06,0.0005228557,0.005156224,0.0005914499,0.002110295,0.01159657,0.03756829,0.07799602,0.0109904,0.0004226581,0.01159511,0.03058053,0.002928169,0.08626075,0.0002015983,0.0009289719,0.06966531,0.001628189,0.006973973,0.01717838,0.001253916,0.0632494,0.0345627,0.1371062,0.08934287,0.03558532,0.01672271,0.06237654,0.04821191,0.001813557,0.7315524,0.01197062,0.002345554,0.0125869,0.01131277,1.912313,2.160258,7.548841,6.685428,10.82885,2.562709,10.79288,22.51423
19,0.006201262,0.02451592,0.03809943,0.005324033,0.001885362,0.004424685,0.002291112,0.0001921977,0.008137508,0.03654097,0.003700726,0.0001300677,0.001404451,0.006537121,0.002403213,0.007227997,0.01296047,0.0105637,0.003153059,0.0003223725,1.168977E-05,0.001471457,7.982076E-05,0.005543235,0.00257577,0.0001906232,0.001143707,0.000213541,0.002921103,5.261769E-07,0.004599261,0.0003789862,0.002494811,0.008640833,5.575947E-06,9.278526E-06,0.0005258053,0.005155389,0.0005914232,0.002109531,0.01160676,0.03748152,0.07798149,0.01099018,0.0004227214,0.01160142,0.03049399,0.002924423,0.08631967,0.0002015097,0.0009266884,0.06960608,0.001630178,0.006980668,0.01717952,0.001254051,0.06327526,0.01903027,0.1392374,0.08328431,0.03735706,0.01585479,0.06239234,0.04820307,0.001813659,0.7315131,0.01194554,0.002332021,0.01257277,0.01129259,1.911467,2.160618,7.547228,6.685263,10.82936,2.563462,10.79128,22.51429
20,0.006192594,0.02453649,0.03810632,0.005321069,0.001880979,0.004400438,0.002288319,0.0001916593,0.008127237,0.03654643,0.003681514,0.0001299607,0.001404031,0.006584961,0.002377232,0.007231837,0.01291929,0.01055221,0.003151147,0.0003214493,1.101658E-05,0.001522372,7.636845E-05,0.005545824,0.002573148,0.0001888278,0.001132535,0.0002171546,0.002908762,5.811114E-07,0.004587825,0.0003783691,0.002493417,0.008631336,7.511813E-06,8.155158E-06,0.0005228891,0.005154557,0.0005914089,0.002108751,0.01161653,0.03739614,0.07796888,0.01098992,0.0004227962,0.0116079,0.03040913,0.002920474,0.08637929,0.0002014218,0.0009244207,0.06954774,0.001632076,0.006987525,0.01718086,0.001254191,0.06329969,0.01885014,0.1370897,0.1011096,0.03455445,0.01376993,0.06240899,0.04819367,0.001813716,0.731474,0.0119269,0.002321649,0.01256078,0.01127301,1.910619,2.161424,7.552687,6.685165,10.83108,2.562809,10.79445,22.51167
21,0.006184002,0.02455711,0.03811313,0.005318143,0.001876619,0.00437646,0.002285542,0.0001911225,0.008117026,0.03655187,0.003661995,0.0001298541,0.001403655,0.006633117,0.002351796,0.007235546,0.01287811,0.01054078,0.003149234,0.0003205271,1.164548E-05,0.001538707,8.595646E-05,0.005640195,0.002570547,0.000191004,0.001130524,0.0002167966,0.002886266,6.395919E-07,0.004565849,0.0003777599,0.002492027,0.008622046,8.24626E-06,7.812147E-06,0.000524166,0.005153747,0.0005913997,0.00210796,0.01162663,0.0373147,0.0779583,0.01098964,0.0004228794,0.01161433,0.03032698,0.00291654,0.08644144,0.000201335,0.0009221899,0.06949002,0.001633943,0.006994588,0.0171824,0.001254344,0.06332332,0.03132651,0.1194314,0.09108461,0.03082689,0.01441027,0.06242544,0.0481848,0.001813813,0.7314368,0.01191343,0.002313659,0.01255059,0.01125374,1.909855,2.162148,7.556016,6.685148,10.83154,2.563442,10.79389,22.51641
22,0.006175448,0.02457779,0.03811987,0.005315223,0.001872283,0.004352675,0.002282778,0.0001905873,0.008106849,0.03655728,0.003642111,0.000129749,0.001403331,0.006681682,0.002326944,0.007238776,0.01283698,0.01052911,0.003147276,0.0003196029,1.102241E-05,0.001504425,9.173038E-05,0.005625048,0.002567995,0.0001964105,0.001121894,0.000218291,0.002888768,6.780003E-07,0.004541393,0.0003771603,0.002490647,0.008612963,7.167068E-06,8.475414E-06,0.0005223906,0.00515295,0.0005913808,0.002107234,0.01163619,0.03723196,0.07794976,0.01098929,0.0004229723,0.01162097,0.03024669,0.002912389,0.08650003,0.0002012494,0.0009199986,0.0694328,0.001635904,0.007000847,0.01718414,0.001254509,0.06334883,0.03236914,0.1245567,0.1060473,0.04569655,0.01346036,0.06243997,0.04817636,0.001813962,0.7313966,0.01190358,0.002307512,0.01254217,0.01123467,1.909162,2.162888,7.557489,6.685212,10.83219,2.564581,10.79238,22.51773
23,0.006167007,0.02459849,0.03812654,0.005312376,0.00186797,0.004329208,0.002280029,0.0001900537,0.008096707,0.03656269,0.003622,0.0001296455,0.001403065,0.006730747,0.002302672,0.007242135,0.01279595,0.01051761,0.003145273,0.0003186834,1.133952E-05,0.001484541,8.629986E-05,0.005541283,0.002565491,0.0001978516,0.001122822,0.0002220856,0.002868512,7.156771E-07,0.004518085,0.0003765677,0.002489275,0.008604128,7.689857E-06,8.590566E-06,0.0005230855,0.005152195,0.0005913596,0.002106529,0.01164642,0.03715681,0.07794174,0.01098897,0.0004230749,0.0116276,0.03016875,0.002908701,0.08655702,0.0002011654,0.00091784,0.06937602,0.001637778,0.007006636,0.01718607,0.001254683,0.06337509,0.02709265,0.1360403,0.1326104,0.04494299,0.01289553,0.06245288,0.04816829,0.001814151,0.7313498,0.01189631,0.002302738,0.0125351,0.01121584,1.908496,2.16379,7.562484,6.685334,10.83227,2.566279,10.79157,22.51647
24,0.006158652,0.02461924,0.03813311,0.005309547,0.00186368,0.004306022,0.002277299,0.000189522,0.008086622,0.03656808,0.003601629,0.0001295438,0.001402856,0.006780199,0.002278935,0.007245472,0.01275506,0.0105061,0.003143321,0.0003177717,9.598877E-06,0.00148814,8.95718E-05,0.005444549,0.002563027,0.000201476,0.001115419,0.0002220055,0.002857204,7.217112E-07,0.004502133,0.0003759834,0.002487912,0.008595545,8.862248E-06,7.304383E-06,0.0005266893,0.005151508,0.0005913404,0.002105801,0.01165796,0.03709149,0.07793465,0.01098888,0.0004231874,0.01163464,0.03009353,0.002905837,0.08661837,0.0002010831,0.0009157138,0.0693204,0.001639705,0.007013328,0.01718817,0.001254873,0.0634051,0.03721323,0.1340857,0.1289068,0.03868674,0.01197552,0.06247044,0.04816141,0.001814417,0.7312983,0.01189164,0.002298944,0.01252912,0.01119753,1.90784,2.164622,7.569018,6.685456,10.83123,2.566697,10.79054,22.51604
25,0.006150305,0.02464003,0.03813962,0.005306706,0.001859413,0.004283116,0.002274669,0.0001890409,0.008076726,0.03657344,0.003581083,0.0001294539,0.001402637,0.006830263,0.002250891,0.007252962,0.01271436,0.01049432,0.003141723,0.0003171843,1.007308E-05,0.001510992,8.148009E-05,0.005467772,0.002560542,0.0002103234,0.001108729,0.0002217035,0.002850887,7.924988E-07,0.004465977,0.0003754077,0.002487708,0.008583876,9.923119E-06,7.046663E-06,0.0005238924,0.005150868,0.0005912902,0.002105493,0.01166794,0.03703707,0.07792947,0.01098853,0.0004239569,0.01164464,0.03002626,0.002903719,0.0866871,0.000200971,0.0009136755,0.06926547,0.001641804,0.007021654,0.01719047,0.001255148,0.06343646,0.03218231,0.1288208,0.1185675,0.04258369,0.01145632,0.06249348,0.04814233,0.001814674,0.7312495,0.01188672,0.002297089,0.01252316,0.01117823,1.907187,2.165083,7.571321,6.685414,10.82982,2.567799,10.78785,22.51573
26,0.006141998,0.02466088,0.03814606,0.005303892,0.001855167,0.004260444,0.002272078,0.0001885779,0.008066917,0.0365788,0.003560364,0.0001293671,0.001402433,0.006880651,0.002221929,0.007261794,0.01267392,0.01048237,0.003140185,0.0003167035,1.054731E-05,0.00151746,7.440982E-05,0.005463754,0.002558058,0.0002035111,0.001103417,0.0002244429,0.002840849,8.612192E-07,0.004451045,0.0003748382,0.002487878,0.008571491,7.185814E-06,8.965974E-06,0.0005257174,0.005150223,0.0005912234,0.002105251,0.0116773,0.0369847,0.07792633,0.01098796,0.0004249338,0.01165496,0.02996346,0.002901836,0.08675504,0.0002008505,0.0009116703,0.06921138,0.001643794,0.007029438,0.01719295,0.001255456,0.06346535,0.05014249,0.1504339,0.1038557,0.03927828,0.01150112,0.06251407,0.04811951,0.001814922,0.7311886,0.01188192,0.002296043,0.01251787,0.01115849,1.906511,2.16535,7.57157,6.685212,10.82938,2.566363,10.78592,22.51207
27,0.006133716,0.02468178,0.03815242,0.005301065,0.001850944,0.004237979,0.002269508,0.0001881231,0.008057162,0.03658413,0.003539433,0.0001292819,0.001402259,0.006931301,0.002193156,0.007271073,0.01263378,0.01047035,0.003138659,0.0003162636,1.154128E-05,0.001487518,6.614569E-05,0.005401776,0.002555593,0.0002137265,0.001099441,0.0002254573,0.002814125,8.835049E-07,0.004424217,0.0003742803,0.002488163,0.008559234,5.758458E-06,1.07231E-05,0.0005364461,0.005149575,0.000591149,0.002105129,0.01168667,0.03693377,0.07792528,0.01098739,0.0004259888,0.0116655,0.02990345,0.002900223,0.08682489,0.0002007291,0.00090968,0.0691588,0.001645711,0.007036883,0.01719564,0.001255781,0.06349284,0.04940657,0.1558433,0.1017595,0.03757406,0.01235436,0.06253322,0.04809568,0.001815115,0.7311124,0.01187737,0.002295425,0.01251343,0.01113877,1.905807,2.164893,7.568918,6.684832,10.8281,2.564835,10.78258,22.50884
