TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
11,0.01209344,0.1214443,0.07221106,0.01727755,0.0150669,0.04935752,0.01574172,0.001308499,0.05011733,0.035785,0.001481007,0.003220581,0.008748799,0.002081787,0.005386626,0.002139506,0.01270216,0.09898083,0.02027229,0.009434981,0.0001755241,0.02807022,0.0006499182,0.04007281,0.03688113,0.0002583998,0.002667251,2.177771E-05,0.0001731611,3.064103E-05,0.01028615,6.680603E-05,0.005536987,0.00021833,0.001032292,0.008815597,0.01938055,0.06812501,0.004371518,0.01746761,0.121696,0.05232778,0.05646073,0.07211183,0.03259067,0.1824754,0.1908744,0.05981876,0.2714033,0.002814672,0.027032,0.1742817,0.01735406,0.08007587,0.04001336,0.03692147,1.19165,0.8920372,2.385036,1.7026,0.6673678,0.2342829,0.7925976,0.179563,0.1060512,1.764317,0.0007602473,0.02498921,0.1578384,0.2362687,6.141384,9.838951,21.77773,22.39041,41.37688,1.890598,33.72129,71.75217
12,0.01208206,0.1215723,0.07222734,0.01727935,0.01507358,0.04930262,0.01575139,0.001307928,0.05011274,0.03577951,0.001474589,0.003221231,0.008748155,0.002089705,0.005386527,0.002138354,0.01270176,0.0989385,0.02027184,0.009439174,0.0001745026,0.02808548,0.0006434033,0.04006381,0.03686235,0.0002583159,0.002668851,2.153305E-05,0.0001740947,3.07976E-05,0.0102623,6.681558E-05,0.005535956,0.0002183444,0.001028843,0.008818604,0.01937114,0.06812517,0.00437179,0.01746968,0.1217434,0.0523401,0.05644168,0.07212283,0.03259715,0.1824974,0.1908773,0.05983329,0.2714181,0.002814371,0.02703181,0.1742856,0.01735527,0.08002818,0.04002453,0.03691383,1.191658,0.904375,2.363727,1.707767,0.6744416,0.2327944,0.7927902,0.1795684,0.1060416,1.763813,0.000760248,0.02498982,0.1578384,0.2362796,6.14129,9.838859,21.77134,22.39009,41.37574,1.889832,33.71963,71.74927
13,0.01207077,0.1216998,0.07224342,0.01728122,0.01508025,0.04924578,0.01576104,0.00130698,0.05010457,0.03577404,0.001443934,0.003209291,0.00874567,0.002097,0.005290358,0.002135559,0.0126813,0.09876771,0.02027102,0.009423036,0.0001707923,0.0280628,0.0005909682,0.03980586,0.03684144,0.0002560164,0.002668719,2.160012E-05,0.000174709,3.092651E-05,0.01024278,6.674984E-05,0.005534607,0.0002179164,0.0009925464,0.008808338,0.0193379,0.06803592,0.004370733,0.01746418,0.1216781,0.05208267,0.05642243,0.07208477,0.03260313,0.1824279,0.1898134,0.0597666,0.2714277,0.002812958,0.02687088,0.174263,0.01735596,0.07997139,0.0400356,0.03690619,1.191453,0.9061775,2.381561,1.697173,0.6647039,0.2339803,0.7929609,0.1793955,0.1060203,1.763285,0.0007537781,0.02369545,0.1568731,0.2354809,6.140975,9.838195,21.77181,22.38977,41.37609,1.889355,33.72132,71.74525
14,0.01205941,0.1218273,0.07225931,0.01728299,0.01508681,0.04918762,0.01577053,0.001305895,0.05009526,0.03576857,0.00140687,0.003193674,0.008742537,0.002104127,0.005168288,0.002132189,0.01265457,0.09856078,0.02026985,0.009400422,0.0001732917,0.0280211,0.000553367,0.03949913,0.03681985,0.0002558416,0.002669912,2.15645E-05,0.0001753479,3.102919E-05,0.01022292,6.666103E-05,0.005533062,0.0002173534,0.0009720711,0.008781598,0.0193165,0.06792355,0.004369182,0.0174565,0.1215768,0.05174412,0.05640378,0.07203064,0.03260947,0.1823367,0.1884484,0.05967394,0.2714534,0.002811125,0.02666635,0.1742377,0.01735712,0.07991666,0.04004715,0.03689917,1.191215,0.8998678,2.380076,1.700052,0.6675712,0.2338693,0.7931483,0.1791756,0.1059987,1.7628,0.0007469098,0.02254983,0.1558089,0.2344752,6.140658,9.837279,21.77141,22.38971,41.3765,1.889308,33.72192,71.74664
15,0.01204806,0.1219552,0.07227505,0.01728466,0.0150932,0.04912862,0.01577979,0.001304738,0.05008512,0.03576311,0.00136896,0.003177205,0.008739137,0.002111215,0.005042458,0.002128547,0.01262569,0.09834494,0.02026823,0.009375695,0.0001722912,0.02798217,0.0005177576,0.03917903,0.03679812,0.0002557389,0.002664753,2.106552E-05,0.0001760011,3.095687E-05,0.01020293,6.656474E-05,0.005531344,0.0002167642,0.0009416511,0.008750416,0.01929875,0.06780933,0.004367397,0.01744831,0.1214653,0.05139359,0.05638793,0.07197215,0.03261616,0.1822475,0.187039,0.05957476,0.2715039,0.002809105,0.02645631,0.1742182,0.01735937,0.0798685,0.04005957,0.03689337,1.191007,0.907317,2.37381,1.700197,0.6721095,0.2327375,0.7933704,0.1789525,0.1059811,1.762353,0.0007413594,0.02182704,0.1549059,0.2334523,6.140406,9.836421,21.77048,22.38999,41.37678,1.888982,33.72206,71.748
16,0.01203674,0.1220836,0.07229061,0.01728623,0.01509941,0.04906917,0.01578882,0.001303526,0.0500742,0.03575765,0.001331776,0.003160687,0.008735566,0.00211832,0.004919748,0.002124744,0.01259589,0.09812962,0.02026629,0.009350223,0.00017308,0.02795564,0.0004850753,0.03888123,0.03677643,0.0002569091,0.002663616,2.053984E-05,0.0001768079,3.108367E-05,0.01018489,6.646749E-05,0.005529482,0.0002161841,0.0009346412,0.008712311,0.0192541,0.06769896,0.004365492,0.01744013,0.1213515,0.051053,0.05637313,0.07191414,0.03262352,0.182167,0.1856709,0.0594745,0.2715815,0.002806992,0.02625175,0.1742074,0.01736282,0.07982803,0.04007302,0.03688858,1.190845,0.9204104,2.388094,1.687286,0.6645082,0.2321919,0.7936345,0.1787395,0.105968,1.761947,0.0007372869,0.02144243,0.1542057,0.232467,6.140226,9.83569,21.76836,22.39057,41.37688,1.889278,33.7219,71.74844
17,0.01202536,0.1222125,0.07230598,0.01728769,0.01510546,0.0490091,0.01579767,0.001302274,0.05006262,0.03575219,0.001295624,0.003144309,0.00873185,0.002125456,0.004802053,0.002120825,0.01256558,0.0979156,0.02026408,0.009324407,0.0001704129,0.02788614,0.000456393,0.03855076,0.03675488,0.0002572889,0.002661618,2.153803E-05,0.0001766863,3.135872E-05,0.01016771,6.637182E-05,0.005527503,0.0002156355,0.0009229625,0.008654608,0.01924566,0.06759314,0.004363525,0.01743224,0.1212403,0.05072965,0.05635976,0.07185596,0.03263125,0.1820973,0.1843712,0.05937373,0.2716891,0.002804842,0.02605506,0.1742065,0.01736753,0.07979529,0.04008755,0.03688476,1.190738,0.9239234,2.362497,1.725215,0.6682326,0.229897,0.7939391,0.1785404,0.1059596,1.761563,0.0007344041,0.02126066,0.1536891,0.231532,6.140104,9.83501,21.76276,22.3912,41.37624,1.889029,33.72039,71.74873
18,0.01201407,0.122342,0.07232123,0.01728928,0.01511136,0.04894891,0.01580634,0.001300985,0.05005097,0.03574675,0.001260544,0.003128091,0.008728184,0.002132642,0.004689232,0.002116823,0.01253492,0.09770624,0.02026161,0.009298427,0.0001703567,0.02786055,0.0004320143,0.03827152,0.03673357,0.0002559983,0.00266065,2.191474E-05,0.0001774985,3.128171E-05,0.0101545,6.627693E-05,0.005525428,0.0002151159,0.0009271305,0.008585727,0.01923141,0.06749149,0.004361517,0.01742479,0.1211365,0.05043165,0.05634857,0.07179844,0.03263978,0.1820379,0.183147,0.05927527,0.2718267,0.002802677,0.02586617,0.1742146,0.01737337,0.07976983,0.04010313,0.036882,1.190673,0.9219847,2.367839,1.722925,0.6628699,0.2304943,0.7942768,0.1783553,0.1059535,1.761176,0.0007324052,0.02118227,0.1533104,0.2306479,6.140001,9.834867,21.76361,22.39208,41.37666,1.888472,33.72195,71.74577
19,0.01200276,0.1224719,0.07233626,0.0172908,0.0151171,0.04888837,0.01581486,0.001299662,0.05003904,0.0357413,0.001226454,0.003112019,0.008724483,0.002139871,0.00458131,0.002112734,0.01250398,0.09749947,0.02025901,0.009272326,0.0001677675,0.02781876,0.0004051499,0.03800703,0.03671234,0.0002560212,0.002659932,2.141268E-05,0.0001783178,3.097998E-05,0.01013996,6.618348E-05,0.00552329,0.0002146228,0.0009190683,0.008512743,0.01919513,0.06739368,0.00435949,0.01741778,0.121035,0.05015552,0.05633903,0.0717422,0.03264884,0.1819885,0.1819979,0.05917848,0.2719956,0.002800521,0.02568475,0.1742317,0.01738016,0.07975169,0.04011976,0.03688057,1.190647,0.9025698,2.403958,1.715417,0.656019,0.2311092,0.7946491,0.1781844,0.1059498,1.760815,0.0007309897,0.02115031,0.1530341,0.2298119,6.139939,9.834985,21.7661,22.39311,41.37722,1.889481,33.72293,71.74698
20,0.01199144,0.1226024,0.07235116,0.01729226,0.01512271,0.0488276,0.01582325,0.001298309,0.05002652,0.03573588,0.001193292,0.003096079,0.008720708,0.002147156,0.004478222,0.002108563,0.0124728,0.09729505,0.02025624,0.009246171,0.0001662903,0.02774199,0.0003935781,0.03767566,0.03669137,0.0002554642,0.00266107,2.139857E-05,0.0001783309,3.111191E-05,0.01011932,6.609141E-05,0.005521103,0.0002141555,0.0009105135,0.008455697,0.01917835,0.06729952,0.004357477,0.01741121,0.1209402,0.04990477,0.05633169,0.07168761,0.03265873,0.18195,0.1809204,0.05908429,0.2721936,0.002798381,0.02551042,0.1742575,0.01738799,0.07974145,0.0401374,0.03687996,1.190677,0.8837786,2.388653,1.737535,0.6571604,0.2337546,0.7950635,0.1780276,0.1059507,1.760495,0.0007299665,0.02113719,0.1528344,0.2290223,6.139909,9.835552,21.76854,22.39434,41.37781,1.890521,33.72366,71.74928
21,0.01198021,0.1227333,0.07236587,0.01729367,0.0151282,0.04876758,0.01583149,0.001296933,0.05001391,0.03573048,0.001161065,0.003080281,0.008716909,0.002154477,0.004379656,0.00210433,0.01244146,0.09709565,0.02025343,0.009220062,0.0001694233,0.02768873,0.0003799805,0.03737387,0.03667058,0.0002580828,0.002660397,2.131937E-05,0.0001783144,3.128353E-05,0.01010255,6.600037E-05,0.005518872,0.0002137146,0.0008975217,0.008386355,0.01916388,0.06720882,0.004355481,0.01740498,0.1208511,0.04967449,0.05632544,0.0716348,0.03266942,0.1819219,0.1799122,0.05899385,0.2724242,0.002796261,0.02534292,0.1742915,0.01739677,0.07973894,0.040156,0.03687985,1.190756,0.8909237,2.347443,1.760701,0.6560047,0.2353707,0.795516,0.1778848,0.1059545,1.760211,0.0007292125,0.02113099,0.1526921,0.2282771,6.139938,9.836564,21.77734,22.39591,41.37943,1.891244,33.72647,71.75059
22,0.01196907,0.1228646,0.07238051,0.01729509,0.01513358,0.04870787,0.01583961,0.001295531,0.05000124,0.03572508,0.001129742,0.003064628,0.008713175,0.002161853,0.004285285,0.002100556,0.01240999,0.0969009,0.02025068,0.00919401,0.0001686321,0.02765144,0.000374976,0.03705475,0.03665013,0.0002553004,0.002659672,2.158786E-05,0.000178033,3.148272E-05,0.0100933,6.591191E-05,0.005516625,0.0002132994,0.0009015601,0.008310688,0.01913438,0.06712161,0.004353521,0.01739921,0.1207686,0.04946405,0.05632275,0.07158435,0.03268103,0.1819054,0.1789699,0.05890812,0.2726865,0.002794166,0.02518208,0.1743341,0.01740662,0.07974473,0.04017552,0.03688046,1.190889,0.9001499,2.310416,1.7699,0.6563485,0.2342602,0.7960328,0.1777564,0.1059634,1.759992,0.0007286493,0.02112744,0.1525942,0.2275746,6.140047,9.837921,21.79464,22.39799,41.38212,1.890604,33.73048,71.75465
23,0.011958,0.1229965,0.07239502,0.01729652,0.01513886,0.04864803,0.01584761,0.00129411,0.04998852,0.03571971,0.001099296,0.003049131,0.008709502,0.002169291,0.004194915,0.002096409,0.01237844,0.09671032,0.02024801,0.009168064,0.0001663138,0.0276202,0.0003696792,0.0367368,0.03663003,0.0002587964,0.002657219,2.160606E-05,0.0001779186,3.138425E-05,0.0100733,6.582493E-05,0.005514353,0.0002129102,0.0008817571,0.00824827,0.01911532,0.06703802,0.004351614,0.0173939,0.1206903,0.04926903,0.05632031,0.07153657,0.03269345,0.1819009,0.1780905,0.05882363,0.2729846,0.002792099,0.02502785,0.174386,0.01741763,0.07976076,0.04019594,0.03688127,1.191084,0.907379,2.298037,1.763118,0.6568651,0.2338605,0.7966149,0.1776427,0.1059778,1.759917,0.0007282245,0.02112538,0.1525319,0.2269135,6.140214,9.839362,21.81006,22.40037,41.38392,1.88947,33.73159,71.76234
24,0.01194697,0.1231289,0.07240955,0.01729785,0.01514405,0.0485878,0.01585547,0.001292667,0.04997538,0.03571434,0.001069685,0.003033795,0.008705842,0.002176783,0.004108433,0.002092107,0.01234684,0.09652282,0.02024544,0.009142255,0.0001670377,0.0276086,0.0003683342,0.03640274,0.03661047,0.0002573837,0.002658345,2.116856E-05,0.0001788728,3.146088E-05,0.0100568,6.574054E-05,0.005512092,0.0002125453,0.0009047751,0.008148786,0.01909507,0.06695827,0.004349776,0.01738914,0.1206167,0.04908771,0.05631987,0.07149126,0.03270699,0.1819084,0.1772699,0.05874151,0.2733155,0.002790063,0.02488002,0.1744468,0.0174298,0.07978762,0.04021719,0.03688255,1.191345,0.9091026,2.282452,1.766002,0.6588944,0.2339442,0.7972535,0.1775424,0.1059992,1.760004,0.0007279011,0.02112426,0.1524973,0.2262923,6.140415,9.840939,21.82333,22.40281,41.38496,1.888724,33.73154,71.76652
25,0.01193605,0.123262,0.0724239,0.01729923,0.01514915,0.04853293,0.01586539,0.001292819,0.04996842,0.035709,0.001040896,0.003019321,0.00870066,0.002184321,0.004004884,0.002093278,0.01231523,0.09636652,0.02025253,0.00914444,0.0001594153,0.02758926,0.0003586794,0.03602913,0.03659007,0.0002582346,0.00266279,2.077583E-05,0.0001792882,3.157569E-05,0.01004272,6.565683E-05,0.005519757,0.0002121996,0.0008972755,0.008064808,0.01911688,0.06688082,0.004347348,0.0174007,0.1204983,0.0489808,0.05632082,0.07146858,0.03287558,0.1820848,0.1766059,0.05870894,0.2736793,0.002786925,0.02474144,0.1745245,0.01744393,0.07982278,0.04023926,0.03688477,1.191596,0.9079461,2.303123,1.739065,0.6542531,0.2321751,0.7979401,0.1773113,0.1060152,1.760209,0.0007274753,0.02120736,0.1524413,0.2256218,6.140515,9.842307,21.83117,22.40498,41.38505,1.888693,33.73,71.76811
26,0.01192511,0.1233957,0.07243825,0.01730053,0.01515416,0.04847948,0.01587585,0.001293457,0.04996266,0.03570369,0.001012861,0.003005188,0.00869507,0.002191932,0.003899649,0.002096129,0.01228371,0.09622035,0.0202625,0.009155391,0.0001585828,0.02751131,0.0003533846,0.0356918,0.03656957,0.0002603039,0.002668925,2.057753E-05,0.0001803108,3.16339E-05,0.01002485,6.557491E-05,0.005530467,0.0002118776,0.0008843444,0.00799864,0.01913439,0.06680559,0.004344821,0.01741747,0.120367,0.04890184,0.05632318,0.07145444,0.03309181,0.1823126,0.1760294,0.05869064,0.2740689,0.002783489,0.02460927,0.1746105,0.01745881,0.07986744,0.04026221,0.03688753,1.191883,0.9175945,2.276683,1.748291,0.6548798,0.2328054,0.7986588,0.1770503,0.106033,1.760498,0.0007270459,0.02127812,0.1523916,0.2249598,6.140537,9.843474,21.83874,22.40681,41.38568,1.889205,33.73022,71.76656
