Year,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
19,0.01201297,0.1461643,0.07320601,0.01868062,0.01554765,0.04352124,0.01679493,0.0005512655,0.04446326,0.03580391,4.300284E-07,0.001195323,0.002151378,0.004499229,0.001360242,0.000543409,0.004303112,0.1182341,0.01465141,0.005263336,0.0001457705,0.02437654,1.360617E-05,0.001274462,0.03795302,0.0002358599,0.002277752,2.223765E-05,0.0002012636,2.963762E-05,0.01135117,6.250322E-05,0.00493352,0.0001544719,0.0004882811,0.004568391,0.008826531,0.06272935,0.004145284,0.01668095,0.1248213,0.0376359,0.06182885,0.07030917,0.03411498,0.1853615,0.1463902,0.05608601,0.3930479,0.002675184,0.01730894,0.183357,0.02008101,0.09052116,0.05082432,0.04103721,1.322296,0.9116371,2.341074,1.704651,0.6690333,0.2413229,0.8752945,0.2326276,0.1050128,1.702054,0.0006939466,0.01576305,0.1476817,0.1757501,6.09521,9.832338,21.85185,22.43147,41.36747,1.885259,33.71433,71.73596
20,0.01208999,0.1466667,0.07317338,0.01878352,0.01562462,0.04351518,0.01689521,0.0005254968,0.04460154,0.03585124,2.701226E-07,0.001200197,0.001911647,0.004693081,0.001959282,0.0005350256,0.003984578,0.1250643,0.01469465,0.005388232,0.000145627,0.02420055,1.543127E-05,0.00106658,0.03855446,0.0002403307,0.002278779,2.180875E-05,0.0002019581,3.040839E-05,0.01142713,6.241763E-05,0.004945571,0.0001613794,0.0005266955,0.00449065,0.008974386,0.06299272,0.004180559,0.01688921,0.1258333,0.039319,0.06187374,0.07218847,0.03483206,0.186405,0.1493161,0.05678637,0.3946043,0.002719193,0.01755709,0.1834853,0.02009472,0.08859412,0.05151269,0.04118517,1.316206,0.9146755,2.288276,1.724208,0.6668356,0.241352,0.8738028,0.2342414,0.1043969,1.697497,0.000708133,0.01742087,0.1502478,0.1865695,6.096855,9.834196,21.87545,22.41999,41.36971,1.884736,33.71614,71.73936
21,0.01216337,0.1469823,0.07313903,0.01887796,0.015714,0.04347683,0.01698237,0.0004929548,0.04460215,0.03589502,1.835593E-07,0.001230209,0.001643331,0.004880277,0.002681813,0.0005010314,0.003643269,0.1293098,0.01491723,0.005415694,0.0001495663,0.02376145,1.528039E-05,0.0009063082,0.0390287,0.0002364243,0.00223539,2.17515E-05,0.0001998659,3.095996E-05,0.01148166,6.235556E-05,0.004867204,0.0001567681,0.0005480393,0.004841705,0.008869289,0.06334565,0.004178503,0.01671799,0.1255478,0.03790061,0.06181725,0.07210192,0.03369567,0.184443,0.150643,0.05675596,0.3943617,0.002737127,0.01803368,0.182178,0.02002345,0.08649963,0.05205645,0.04126315,1.30701,0.9074275,2.32343,1.690882,0.6751729,0.2409998,0.8718941,0.2344663,0.1035054,1.69596,0.0007101686,0.01772472,0.1507963,0.1940934,6.097848,9.833851,21.87518,22.41051,41.36999,1.885545,33.71589,71.73873
22,0.01223447,0.1471365,0.07310341,0.01896586,0.01580863,0.04337038,0.01703505,0.0004477637,0.04432663,0.03593544,1.17436E-07,0.001244278,0.00158346,0.005131306,0.00304845,0.0004545815,0.003497097,0.1295917,0.01532038,0.005212909,0.0001444569,0.02324417,1.119427E-05,0.0007748169,0.03933403,0.0002256297,0.002165561,2.329336E-05,0.0001993037,3.08082E-05,0.01151758,6.229714E-05,0.004723861,0.0001453772,0.0005188182,0.005016856,0.008641921,0.06336787,0.004132201,0.01619944,0.1234597,0.03431302,0.0617471,0.06943145,0.03139285,0.1806281,0.1464438,0.05554899,0.3943515,0.002710614,0.01801349,0.1797917,0.01999051,0.08480524,0.05246574,0.04127637,1.298114,0.921567,2.342627,1.719471,0.6663896,0.2432279,0.8710652,0.2336691,0.1028346,1.696426,0.0007037806,0.01679985,0.1496222,0.1970889,6.100057,9.828851,21.83901,22.40474,41.36637,1.886356,33.71221,71.73162
23,0.01230581,0.1472355,0.07306834,0.01904978,0.01590294,0.04323328,0.01707784,0.000409921,0.04408926,0.03597545,6.636352E-08,0.001222875,0.001437667,0.005358647,0.003007352,0.0004156899,0.00326847,0.1304145,0.0156443,0.004955583,0.0001360425,0.02275976,7.287848E-06,0.0006484225,0.03967665,0.0002169285,0.002124184,2.325235E-05,0.0002001437,3.052117E-05,0.01152951,6.187321E-05,0.004628779,0.0001466301,0.0004674525,0.004718641,0.008660886,0.06290921,0.004117525,0.01592924,0.1217909,0.033587,0.06175609,0.06793491,0.0301573,0.1791508,0.1407421,0.05445465,0.3957939,0.002704578,0.01731447,0.1788815,0.0200558,0.08367207,0.05281885,0.04124991,1.29215,0.9202802,2.353783,1.729917,0.6710255,0.2416021,0.8719773,0.2335251,0.1028652,1.696201,0.0006883221,0.01636446,0.1468246,0.1956645,6.102186,9.823681,21.827,22.40514,41.36622,1.886697,33.71293,71.73034
24,0.01237821,0.1473294,0.0730372,0.01913095,0.01599674,0.04305563,0.01710294,0.0003752635,0.04386188,0.03601679,3.737811E-08,0.001206794,0.001101658,0.005499267,0.002994564,0.0003645052,0.00283001,0.1315308,0.01599634,0.004651461,0.0001380977,0.0222475,7.550772E-06,0.0005336282,0.04004427,0.0002149959,0.002058919,2.184187E-05,0.000199061,3.004844E-05,0.01152179,6.154683E-05,0.004512209,0.0001483147,0.0004894926,0.004300246,0.008667837,0.06274431,0.004117478,0.01570409,0.1207914,0.0334585,0.06186797,0.06717345,0.02864431,0.1780511,0.1386757,0.0534904,0.3981139,0.002717677,0.01701011,0.1786142,0.02015813,0.08293381,0.05317971,0.04131155,1.288786,0.9167489,2.366621,1.721887,0.6723168,0.2421981,0.8736777,0.2338084,0.1029926,1.697562,0.0006997808,0.01751776,0.1489983,0.1978042,6.10401,9.822674,21.82571,22.40602,41.36525,1.888101,33.71205,71.72975
25,0.01245873,0.1474206,0.07301152,0.01921548,0.01609922,0.04282727,0.01709267,0.0003295134,0.04335839,0.03606084,2.413153E-08,0.001223151,0.0006902767,0.00550602,0.003392692,0.0002805774,0.002235593,0.1295918,0.01580555,0.004284018,0.0001365825,0.02154187,8.353397E-06,0.000445117,0.04033288,0.0001944921,0.0019707,2.235403E-05,0.0001981243,2.950957E-05,0.01151233,6.191576E-05,0.004339834,0.0001381223,0.0005122851,0.004454681,0.008351468,0.06317163,0.004090338,0.01514448,0.1196161,0.03161086,0.06207934,0.0649446,0.02618698,0.1754361,0.1388381,0.05215856,0.4005735,0.0027042,0.01739415,0.1773965,0.02029558,0.08270708,0.0535408,0.04145012,1.289357,0.9047644,2.348181,1.725732,0.6685024,0.2423645,0.8751821,0.2336866,0.1029673,1.700165,0.0007089535,0.01865087,0.1510121,0.2057424,6.104758,9.823844,21.8467,22.4003,41.36826,1.888553,33.71487,71.73693
26,0.01255379,0.1474478,0.07299053,0.01930893,0.01621543,0.04267553,0.01708658,0.0002900094,0.04290035,0.03611176,1.789174E-08,0.001290221,0.0005071833,0.005611185,0.004023085,0.0002335914,0.001930007,0.1287362,0.01582236,0.004095878,0.0001408019,0.02108484,1.030594E-05,0.0004046596,0.04074163,0.0001893313,0.001948962,2.219288E-05,0.0002059962,2.91984E-05,0.01152283,6.396385E-05,0.004264738,0.0001362677,0.0005625969,0.004946796,0.008161986,0.06412357,0.004091667,0.01488967,0.1190301,0.03180657,0.0623479,0.06346545,0.02519938,0.1754491,0.1444862,0.05169329,0.4032136,0.002697797,0.01850577,0.1767765,0.02045642,0.08285046,0.05382803,0.04157774,1.2922,0.912298,2.319375,1.741245,0.6755458,0.2404618,0.8758276,0.233724,0.1030683,1.702314,0.0007284263,0.02035021,0.1545792,0.21743,6.104707,9.825812,21.8496,22.38898,41.36944,1.886471,33.71653,71.73799
27,0.01266017,0.1474103,0.07297253,0.01940987,0.01634794,0.04265571,0.01711105,0.0002621498,0.04265281,0.03616936,1.658137E-08,0.001438204,0.0004815381,0.00586733,0.004288515,0.000225273,0.001895156,0.1294968,0.01584428,0.004172831,0.0001426754,0.02093509,1.335237E-05,0.0004417354,0.04119781,0.00019403,0.001966597,2.297193E-05,0.0002118741,2.893356E-05,0.01153614,6.759488E-05,0.00428172,0.0001391297,0.0006579735,0.005618821,0.008443207,0.06564189,0.004128678,0.01497366,0.1185705,0.03349032,0.06254993,0.06345395,0.02540614,0.1772733,0.1558382,0.0524328,0.4037416,0.002714872,0.0205977,0.1767344,0.02052022,0.08271934,0.05401717,0.04158964,1.291443,0.9212957,2.322068,1.699167,0.6802828,0.2428394,0.8749087,0.2337371,0.1030526,1.703593,0.0007518029,0.02375803,0.1586032,0.2272422,6.10194,9.826045,21.86187,22.37554,41.36926,1.884442,33.7152,71.73711
28,0.01277026,0.1473521,0.07295593,0.01951073,0.01648862,0.04266198,0.01713288,0.0002339729,0.04241928,0.03623016,1.796453E-08,0.001635475,0.0004452148,0.006133221,0.004218564,0.0002141247,0.001891777,0.1279276,0.01538134,0.00428412,0.0001492128,0.02089419,1.687259E-05,0.000574177,0.04161947,0.0001926017,0.001991887,2.314893E-05,0.0002162667,2.943559E-05,0.0115736,7.282184E-05,0.004278887,0.0001386561,0.0007391066,0.006626848,0.008862521,0.06723354,0.004173035,0.01498962,0.117519,0.03425089,0.06268137,0.06351114,0.02496662,0.1776594,0.1665673,0.05298343,0.4012131,0.002744215,0.02300562,0.1762837,0.02049552,0.08236059,0.0541729,0.04158586,1.288503,0.9144706,2.36002,1.702402,0.6673425,0.2443001,0.872658,0.2307891,0.1029699,1.702175,0.0007674126,0.02561015,0.1611906,0.2267606,6.098894,9.818429,21.84046,22.36798,41.36691,1.886714,33.71472,71.73298
29,0.01288103,0.147309,0.07293952,0.01960741,0.01662429,0.04267184,0.01714002,0.0002073328,0.04215732,0.03629288,2.217112E-08,0.00187285,0.000434199,0.006470921,0.00391809,0.0002052319,0.001961126,0.1241178,0.01515514,0.004369678,0.0001525682,0.02093011,2.380923E-05,0.0008261108,0.04198353,0.0001884719,0.002019968,2.352359E-05,0.0002230608,2.907652E-05,0.01161867,7.89378E-05,0.004260149,0.0001374496,0.0008195312,0.007485548,0.00952916,0.06874702,0.004203681,0.01493472,0.1158796,0.03425173,0.06277106,0.06326067,0.02417562,0.177204,0.1753875,0.05303131,0.3967842,0.002771851,0.02557277,0.1755363,0.02045294,0.08211449,0.05434768,0.04159714,1.28599,0.9109117,2.303986,1.735319,0.6702082,0.2405995,0.8713818,0.2241976,0.1029235,1.702116,0.0007833742,0.02857174,0.1636012,0.2194743,6.097554,9.821,21.87807,22.37779,41.37082,1.886308,33.71865,71.74225
30,0.01299184,0.1473316,0.07292668,0.01969939,0.0167492,0.04269443,0.01715317,0.0001859045,0.04195414,0.03635696,2.871913E-08,0.002111811,0.0003967731,0.006794774,0.003274989,0.0001983276,0.001988797,0.1203567,0.01511848,0.004515768,0.0001444799,0.02113269,2.957507E-05,0.001221028,0.04229834,0.0001947822,0.002030951,2.378196E-05,0.0002237341,2.872685E-05,0.01166238,8.346135E-05,0.004291284,0.0001390435,0.0008432904,0.007984672,0.01028697,0.0697621,0.00422086,0.01495222,0.1140036,0.03475874,0.06283864,0.06333173,0.02426183,0.1777584,0.1819621,0.0532138,0.3915713,0.002794757,0.02757596,0.1752646,0.02043796,0.08213786,0.05458404,0.04163419,1.28443,0.8977837,2.329135,1.689216,0.6750543,0.2419781,0.8713947,0.2177263,0.1030938,1.705554,0.0007796239,0.02607744,0.1630635,0.2113872,6.096659,9.825484,21.8831,22.38875,41.37285,1.885325,33.71893,71.74374
31,0.01310068,0.1474643,0.07291579,0.01978591,0.01686342,0.04275229,0.01718198,0.0001730806,0.04187996,0.03642176,3.857629E-08,0.002350825,0.0003641871,0.007172343,0.002591713,0.0002027213,0.00202953,0.1191514,0.01604863,0.00475938,0.0001519195,0.021714,4.296327E-05,0.001743681,0.04256868,0.0002071989,0.00212532,2.314759E-05,0.0002341618,2.88316E-05,0.01171201,8.832905E-05,0.004382618,0.0001474588,0.0009077973,0.008253504,0.01158891,0.07038785,0.004253651,0.01529637,0.1125623,0.0361088,0.06291047,0.06408339,0.02523253,0.1796111,0.1884041,0.05386659,0.3860842,0.002825651,0.0291023,0.1756265,0.02042149,0.08222913,0.05493234,0.04171114,1.281968,0.918705,2.275411,1.721888,0.6687701,0.2432426,0.8708508,0.2132348,0.1032136,1.707708,0.0007817389,0.02863149,0.1631814,0.2073361,6.094328,9.833154,21.89025,22.39692,41.3733,1.884667,33.71881,71.74641
32,0.01320518,0.1476712,0.07290395,0.01986643,0.0169707,0.04281324,0.01721827,0.0001622921,0.04181063,0.0364859,5.32176E-08,0.002561225,0.0003191051,0.007515162,0.001998548,0.0002035096,0.001998107,0.1182171,0.0168256,0.004995776,0.000154584,0.02233567,5.488935E-05,0.002428107,0.04269096,0.0002128687,0.002225253,2.267142E-05,0.0002399498,2.889772E-05,0.01173803,9.336777E-05,0.004461569,0.0001486298,0.0009455953,0.008515821,0.01281238,0.07059105,0.004266373,0.01557633,0.1108692,0.03618922,0.06294592,0.06418822,0.02595613,0.1800584,0.1909961,0.05440088,0.3795688,0.002845571,0.02996758,0.1754006,0.02035061,0.082032,0.05536708,0.04177659,1.276056,0.914084,2.364224,1.669962,0.6828556,0.2406017,0.8692401,0.2111687,0.1029403,1.705562,0.0007745165,0.0303984,0.162147,0.201581,6.091097,9.832248,21.84925,22.39808,41.36978,1.885079,33.71527,71.73707
33,0.01330409,0.1479318,0.07288879,0.01993851,0.01706686,0.04283283,0.0172453,0.0001478008,0.04165675,0.03654714,7.706992E-08,0.002712003,0.0002404889,0.007667033,0.001392298,0.000186097,0.001796683,0.1148726,0.01616577,0.005169193,0.0001537387,0.02268672,8.04962E-05,0.003295739,0.04268283,0.0002176869,0.00225075,2.353137E-05,0.0002429594,2.81238E-05,0.01172821,9.680405E-05,0.004501112,0.0001405232,0.000995838,0.008634761,0.01320003,0.07061315,0.004239876,0.01552476,0.1081488,0.03534341,0.06300663,0.06339403,0.02618136,0.1793503,0.1909426,0.05463554,0.3735254,0.002840722,0.0303434,0.1747071,0.02031355,0.08184383,0.05589057,0.04185899,1.27036,0.9260838,2.326959,1.716485,0.663533,0.2437546,0.8688992,0.2101403,0.1027357,1.704908,0.0007774809,0.03127468,0.1626388,0.1992855,6.090497,9.834429,21.86371,22.40661,41.37006,1.885369,33.7156,71.73988
34,0.01340111,0.1482536,0.07287314,0.02000648,0.01716042,0.04282078,0.01725231,0.0001311196,0.04139835,0.0366062,1.186218E-07,0.002839723,0.0001831838,0.007780192,0.001010973,0.0001648831,0.001599439,0.1105325,0.01519156,0.005279675,0.0001585314,0.02286985,0.0001093367,0.004496484,0.04262358,0.0002142411,0.002248659,2.289048E-05,0.0002442306,2.802158E-05,0.01170185,9.998204E-05,0.004506914,0.0001310152,0.0009802039,0.008785126,0.0133641,0.07078008,0.004202518,0.01532195,0.1055322,0.03384851,0.06312,0.06197523,0.02598807,0.1782678,0.18936,0.05460702,0.3685323,0.002814243,0.03065049,0.1737862,0.02033966,0.082005,0.05649246,0.04198654,1.268267,0.9126773,2.376237,1.695305,0.6722229,0.2383868,0.8691646,0.2106686,0.1026525,1.704513,0.0007759966,0.02365551,0.1624521,0.2035057,6.092064,9.830054,21.84034,22.40133,41.36904,1.885045,33.71531,71.73706
35,0.01350071,0.1486008,0.0728569,0.02007396,0.01725785,0.04287136,0.01727725,0.000119845,0.04129456,0.0366655,1.890813E-07,0.002978407,0.0001738874,0.008109957,0.0008088403,0.0001691615,0.001583028,0.1098932,0.01502031,0.005582297,0.0001562924,0.0232496,0.0001337036,0.006137435,0.04264178,0.0002226995,0.002303633,2.319471E-05,0.000247946,2.781439E-05,0.0116629,0.0001024521,0.004604986,0.0001359023,0.0009951576,0.008721753,0.01368428,0.07097257,0.004204672,0.01553801,0.1044054,0.03545357,0.06324454,0.06203432,0.02741253,0.1803405,0.191233,0.05562338,0.3645715,0.002803789,0.03096764,0.1741304,0.02040529,0.08224548,0.05711791,0.04207273,1.267782,0.909111,2.32082,1.754799,0.6566939,0.2408044,0.869037,0.2134004,0.1028298,1.704104,0.0007767288,0.02549269,0.1622341,0.2152869,6.094509,9.831521,21.85954,22.39336,41.37023,1.885743,33.71673,71.73981
36,0.01359865,0.1489316,0.07283775,0.02014065,0.0173697,0.04303059,0.01735509,0.0001149061,0.04149661,0.03672436,3.141527E-07,0.003141714,0.0001671708,0.008480092,0.0006545068,0.0001905853,0.001591491,0.1127889,0.01491911,0.006235754,0.0001625776,0.02378184,0.0001723145,0.008267323,0.0427244,0.0002380798,0.002402292,2.404392E-05,0.0002524738,2.766403E-05,0.01162961,0.0001045466,0.00479726,0.0001467236,0.001022933,0.008699331,0.01407613,0.0711036,0.004258821,0.01616008,0.1042303,0.03913259,0.06327582,0.06410359,0.0303219,0.1841219,0.1979045,0.05792706,0.3593582,0.002834657,0.03139692,0.1753805,0.0203635,0.08171424,0.05772896,0.04210922,1.260738,0.9117543,2.367034,1.713516,0.6808391,0.2369271,0.8655131,0.2162958,0.1026231,1.70071,0.0007771526,0.02494697,0.1622351,0.2284975,6.095084,9.824088,21.83279,22.37406,41.36707,1.885265,33.71359,71.73139
37,0.01368638,0.1492065,0.07281519,0.02019788,0.01749121,0.04318259,0.01744264,0.0001104815,0.04178173,0.03677782,5.291088E-07,0.003289577,0.0001468946,0.008743749,0.0005444715,0.0002074306,0.001535412,0.115371,0.01446329,0.006929133,0.0001638331,0.02417376,0.00022567,0.01078426,0.0427545,0.000247879,0.00248968,2.552022E-05,0.0002556339,2.714434E-05,0.0116091,0.0001067056,0.004935291,0.0001517963,0.001047387,0.008917961,0.01405516,0.0711906,0.004311991,0.01666277,0.103976,0.04131233,0.06318092,0.06611569,0.03230685,0.1858822,0.2023826,0.05994805,0.3524223,0.002873489,0.03166709,0.1760535,0.02023222,0.0805052,0.05831648,0.04211956,1.249753,0.9267473,2.305799,1.729557,0.6678904,0.241299,0.8612385,0.2181305,0.1022028,1.69684,0.0007770105,0.02340633,0.1620321,0.2379461,6.0967,9.82607,21.87297,22.36783,41.36987,1.886223,33.71578,71.73885
