Year,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
11,0.005529652,0.02677633,0.03845983,0.005119667,0.001560154,0.002770673,0.002054997,0.0001327138,0.007056714,0.03709798,0.001301747,0.0001156457,0.001486919,0.01487327,0.0008424457,0.006075448,0.009671196,0.009011422,0.003010866,0.0002447922,8.822304E-06,0.001366173,4.743793E-05,0.003014405,0.002398473,0.0002132826,0.00111491,0.0002446622,0.003038457,6.231537E-06,0.001900933,0.000325291,0.00238058,0.0070208,5.409916E-06,6.770635E-06,0.0004416904,0.005121307,0.0005806079,0.00200688,0.01280594,0.02910982,0.08166021,0.0103194,0.000504334,0.01219698,0.02513496,0.002680476,0.1080744,0.0001887749,0.0007264577,0.06562407,0.001768369,0.009330199,0.01809443,0.001268764,0.06819307,0.07024758,0.2111125,0.1147677,0.03541876,0.01560569,0.06923665,0.05189486,0.001845775,0.7170207,0.01170653,0.002146245,0.01244415,0.008378887,1.8943,2.141029,7.461063,6.684147,10.82198,2.576005,10.7868,22.50157
12,0.005486414,0.02700304,0.03846111,0.005112993,0.001539631,0.002671033,0.00203644,0.0001283132,0.006970308,0.03716579,0.001136934,0.0001144086,0.001408599,0.01633365,0.0008054634,0.005950008,0.009252773,0.009141192,0.003082699,0.0002388761,9.45706E-06,0.001365762,4.447381E-05,0.0028342,0.002395488,0.0002141365,0.001121997,0.0002450826,0.003068072,5.647527E-06,0.001943169,0.000320624,0.00238056,0.007146101,6.008822E-06,8.256827E-06,0.0004282323,0.005114775,0.0005792486,0.00201984,0.0130923,0.02918887,0.08215093,0.01037669,0.0005222367,0.01218675,0.02501834,0.002695805,0.111187,0.0001886144,0.0007138676,0.0654422,0.001764982,0.009666228,0.01823877,0.001267181,0.06872141,0.06311465,0.2200326,0.1380973,0.04034888,0.01363051,0.07004061,0.05290815,0.001842517,0.7131756,0.01155525,0.001993265,0.01241467,0.007972696,1.89732,2.135285,7.421215,6.684414,10.82027,2.572091,10.80612,22.52337
13,0.005448618,0.02721595,0.03845446,0.005109221,0.001520298,0.002581398,0.002018392,0.0001231915,0.006881851,0.03723243,0.0009652168,0.0001123237,0.001233564,0.01777587,0.0007624468,0.005590688,0.008487731,0.009229014,0.003125337,0.0002303304,9.284989E-06,0.001377043,3.376757E-05,0.002560534,0.002392798,0.0002213999,0.001139771,0.0002455998,0.003058935,4.596642E-06,0.002222711,0.0003153938,0.002371202,0.007043298,6.17896E-06,8.907923E-06,0.0004107011,0.005102856,0.0005749794,0.002019108,0.01332533,0.02844015,0.08271679,0.01037137,0.0005347887,0.01211605,0.02442058,0.002688425,0.114408,0.0001880049,0.0006934356,0.06518329,0.001759303,0.01002032,0.01840202,0.001271058,0.06915352,0.07318036,0.2191896,0.1397788,0.05228795,0.01454822,0.07089015,0.0537987,0.001840702,0.7102692,0.01143237,0.001936441,0.01243166,0.007504642,1.904791,2.137115,7.409191,6.68426,10.81978,2.575248,10.81521,22.53963
14,0.005415922,0.02741887,0.03844312,0.005107926,0.001502293,0.002506818,0.002001269,0.0001176125,0.006802949,0.03729913,0.0008144293,0.0001096143,0.001042712,0.01927,0.0007693766,0.005160755,0.007811144,0.009335249,0.003056972,0.0002217428,9.248673E-06,0.001386197,3.346178E-05,0.002407327,0.002393168,0.0002261486,0.001120453,0.0002475827,0.003071303,3.87163E-06,0.002680505,0.0003108558,0.002363838,0.006968524,5.750755E-06,8.649637E-06,0.0003950821,0.005096223,0.0005734927,0.002017863,0.01358588,0.02812198,0.08346315,0.01042192,0.000549247,0.0121254,0.02399158,0.002686214,0.1175676,0.0001885151,0.0006747255,0.0649934,0.001767256,0.01035705,0.01859904,0.001283744,0.06963445,0.04782024,0.2062407,0.1344014,0.05486449,0.01485754,0.07161751,0.05451116,0.001842891,0.7095363,0.0114685,0.00193919,0.01245732,0.007079335,1.908609,2.145238,7.453007,6.687136,10.82306,2.569263,10.82299,22.55342
15,0.005388316,0.02761295,0.03843081,0.005108595,0.00148567,0.002443548,0.001985206,0.0001113692,0.006734303,0.03736812,0.0007068267,0.0001067688,0.0008077981,0.02058909,0.0008028652,0.004598511,0.006922785,0.009453938,0.002865115,0.0002147658,9.363112E-06,0.001344106,3.686531E-05,0.002236226,0.002397968,0.000219823,0.001099887,0.0002458712,0.003079859,3.553929E-06,0.003141795,0.0003070782,0.002358346,0.006885018,5.801915E-06,8.60971E-06,0.0003735612,0.005100464,0.0005752655,0.002015998,0.01387178,0.02822045,0.08430403,0.01054457,0.0005660668,0.01220757,0.02411449,0.002694167,0.120968,0.0001899194,0.0006663564,0.06498962,0.001784225,0.01073674,0.01882794,0.001301048,0.07023666,0.02677487,0.1684917,0.1272269,0.05028566,0.01626831,0.07239303,0.05526823,0.001848889,0.7100319,0.01170491,0.002117809,0.01252509,0.006805453,1.908879,2.158165,7.526504,6.68668,10.82401,2.573305,10.80558,22.53765
16,0.005365634,0.02779941,0.03841826,0.005111817,0.001470649,0.002387013,0.001969996,0.0001051476,0.006676454,0.03744018,0.0006386944,0.0001043115,0.0005606232,0.02164824,0.000847414,0.003949555,0.005684336,0.009612416,0.002661032,0.0002096447,9.520639E-06,0.001366098,3.956754E-05,0.002136116,0.002407171,0.0002300214,0.001083629,0.0002479159,0.003077674,3.95813E-06,0.003537229,0.0003037192,0.002354892,0.006835395,5.263729E-06,8.236501E-06,0.0003541829,0.005109789,0.0005779429,0.002017137,0.01416761,0.02858778,0.08532634,0.01075146,0.0005846512,0.01233397,0.02455728,0.002718288,0.12422,0.0001921271,0.0006682666,0.06501777,0.001809638,0.01107642,0.01910314,0.001327171,0.07087634,0.03914843,0.1497358,0.118176,0.0513579,0.01618382,0.07291109,0.05600567,0.001856889,0.7107894,0.01181779,0.002224597,0.01250075,0.00673629,1.899867,2.156474,7.542849,6.686215,10.82479,2.571871,10.78362,22.5028
17,0.005346621,0.02797638,0.03840554,0.005117231,0.00145717,0.002336272,0.001955866,9.935165E-05,0.00662891,0.03751688,0.0005867872,0.0001020337,0.0004143836,0.02281147,0.0009623849,0.003465571,0.004675999,0.009865931,0.002488535,0.0002059609,8.944801E-06,0.00134216,3.646416E-05,0.002030259,0.002422014,0.0002256,0.001102566,0.0002594096,0.003086355,4.6496E-06,0.003862903,0.0003013517,0.002356313,0.00683176,4.722697E-06,7.520875E-06,0.0003445168,0.005117028,0.000581524,0.002024035,0.01448244,0.02888843,0.08642565,0.01103653,0.0006073495,0.01245565,0.02490455,0.002743329,0.1271988,0.0001947732,0.0006709769,0.06506729,0.001827832,0.01136877,0.01941163,0.00135382,0.07153445,0.06906972,0.173723,0.09196281,0.04228717,0.01768927,0.07321282,0.05677666,0.001862583,0.7108828,0.01175048,0.002143925,0.01245724,0.00683421,1.892745,2.150879,7.507912,6.685897,10.82556,2.571682,10.77815,22.49083
18,0.005331401,0.02813822,0.03839174,0.005124975,0.001444812,0.002291175,0.001942834,9.368968E-05,0.00658635,0.03759826,0.0005325224,9.949552E-05,0.000341022,0.02422525,0.001130871,0.0031359,0.003997573,0.01019927,0.002333216,0.0002022545,7.942478E-06,0.00131416,2.615579E-05,0.00199011,0.002442912,0.000222183,0.001077024,0.0002517652,0.003099912,5.133092E-06,0.004134867,0.0002992341,0.002358093,0.006771773,5.305075E-06,6.390084E-06,0.0003361241,0.005117553,0.0005850192,0.002030898,0.0147932,0.02883282,0.08741045,0.01133869,0.0006312516,0.01252693,0.02482286,0.002758574,0.1299432,0.0001971114,0.0006667725,0.06507223,0.001833735,0.01161207,0.01972048,0.001371753,0.07215475,0.04809696,0.1789775,0.1206477,0.03714255,0.01527862,0.073496,0.05748834,0.001864376,0.7097724,0.01157043,0.002023501,0.01242825,0.007013069,1.893149,2.146671,7.499043,6.685318,10.8254,2.57266,10.79755,22.51807
19,0.005320427,0.02827788,0.03837504,0.005134823,0.001433453,0.002251052,0.001931102,8.834844E-05,0.006549627,0.03768278,0.0004764285,9.676066E-05,0.0002949509,0.02590907,0.001328923,0.002884697,0.003560016,0.01061226,0.002202971,0.0001988041,9.848011E-06,0.001301635,2.68376E-05,0.001897053,0.002469921,0.0002279136,0.001082529,0.0002481681,0.003104232,5.457497E-06,0.004384545,0.0002965105,0.002362512,0.006754414,6.475037E-06,7.303928E-06,0.0003286537,0.005111479,0.0005863553,0.002037822,0.0150916,0.02875183,0.08817839,0.01165677,0.0006585447,0.01255486,0.02459095,0.002766513,0.1324874,0.0001991875,0.0006577396,0.06509324,0.001833879,0.01179806,0.02001382,0.001383194,0.07265917,0.05661387,0.178205,0.1176264,0.04372741,0.01402083,0.07359222,0.05805587,0.001864861,0.7086242,0.01151436,0.001958272,0.01244011,0.007229291,1.897944,2.145265,7.470551,6.682848,10.82251,2.571721,10.80301,22.52426
20,0.005313221,0.02839267,0.03835476,0.005147044,0.001422968,0.00221605,0.001921036,8.390879E-05,0.006522323,0.03776927,0.0004365421,9.475751E-05,0.0002576149,0.02773288,0.001547908,0.00269121,0.003176606,0.01116222,0.002126266,0.0001981885,8.666808E-06,0.001295516,2.847106E-05,0.001812234,0.00250381,0.0002436675,0.001100644,0.0002499112,0.003091312,5.65958E-06,0.004581755,0.0002937505,0.002370076,0.006912558,7.232919E-06,9.534408E-06,0.0003287228,0.005107001,0.0005866721,0.002052635,0.01540798,0.02924416,0.08870142,0.01202058,0.0006910407,0.01259652,0.02481063,0.002793266,0.1348029,0.0002012716,0.0006568296,0.06515009,0.001839384,0.01192335,0.02028234,0.001388356,0.07303191,0.06570298,0.1718591,0.1226753,0.04391709,0.01504451,0.07368896,0.05854393,0.001864466,0.7067761,0.01172613,0.002048442,0.01249513,0.007497339,1.898958,2.14784,7.487074,6.684438,10.82383,2.571216,10.7935,22.5161
21,0.00530879,0.02848455,0.03833175,0.005160594,0.001413392,0.002184568,0.001911782,7.952142E-05,0.006493989,0.03785675,0.0004117026,9.332108E-05,0.0002202813,0.02961341,0.001790067,0.002466725,0.002785203,0.01172243,0.002086032,0.0001977833,7.634397E-06,0.001294134,2.829001E-05,0.0017879,0.002540495,0.0002320195,0.001102053,0.0002640029,0.003086365,6.22381E-06,0.004753814,0.0002914986,0.002369599,0.006901748,5.806611E-06,9.920863E-06,0.0003252272,0.005106925,0.0005869544,0.002056295,0.01565725,0.02916353,0.08902455,0.01232535,0.000715089,0.01261377,0.02499702,0.002806807,0.136611,0.0002026437,0.0006619231,0.06497237,0.001844063,0.01200013,0.02052529,0.001391816,0.07333557,0.06778729,0.1987732,0.1282025,0.04448498,0.01543648,0.07368772,0.05875978,0.001862058,0.7056692,0.01176333,0.002090272,0.01250282,0.007786162,1.896582,2.14152,7.445755,6.682601,10.821,2.574721,10.80232,22.51893
22,0.00530694,0.02855653,0.03830779,0.005174879,0.001404754,0.002155505,0.001902706,7.476635E-05,0.006458475,0.03794527,0.000386531,9.199118E-05,0.0002082195,0.03195205,0.001950632,0.002305861,0.002545951,0.01219898,0.002072517,0.0001946634,7.419161E-06,0.001295141,2.78383E-05,0.001726164,0.002577144,0.0002369868,0.001084664,0.0002640124,0.00308965,6.424293E-06,0.0048964,0.0002896042,0.002360018,0.006667891,6.244387E-06,8.378473E-06,0.0003220093,0.005104715,0.0005864974,0.002043719,0.0157904,0.02804532,0.08924819,0.01250059,0.0007294977,0.01257299,0.02472868,0.002783811,0.1383872,0.0002028347,0.0006631895,0.06461128,0.001841231,0.01204399,0.02074422,0.001393302,0.07352801,0.04071299,0.1819899,0.1176955,0.04644537,0.01497335,0.07383225,0.0588524,0.001859013,0.7048542,0.01171071,0.002049542,0.0125302,0.008022563,1.902588,2.146752,7.490685,6.682999,10.82262,2.570327,10.81562,22.54562
23,0.005307945,0.02861698,0.03828342,0.005190073,0.001396809,0.00212895,0.001894361,7.034358E-05,0.006427009,0.03803487,0.0003533971,9.026509E-05,0.000194137,0.03427029,0.00200076,0.002148114,0.002277255,0.01270117,0.002062358,0.0001900485,7.390266E-06,0.001273473,2.254484E-05,0.001621956,0.002618614,0.0002512941,0.001104988,0.0002559682,0.00309133,6.441679E-06,0.005011354,0.0002874889,0.002350183,0.006645321,5.073146E-06,8.756055E-06,0.000326018,0.005097203,0.0005866071,0.002036139,0.01591522,0.02731796,0.08938724,0.01268341,0.0007466435,0.01255249,0.02423736,0.002756969,0.1402763,0.0002032074,0.0006565912,0.06442696,0.001842807,0.01208969,0.02094635,0.001393711,0.0736117,0.03543255,0.1665591,0.129771,0.04558787,0.01675549,0.0740515,0.05900776,0.001860264,0.704959,0.01149419,0.001997285,0.01244562,0.008163911,1.90185,2.152512,7.519795,6.682058,10.82176,2.573154,10.79479,22.51836
24,0.005311695,0.02867032,0.0382595,0.005206055,0.001389781,0.002104299,0.001886305,6.617101E-05,0.00639879,0.03812485,0.0003218095,8.864082E-05,0.0001575194,0.03603301,0.002047467,0.001889339,0.001854067,0.01322079,0.002061974,0.0001838728,1.056786E-05,0.001299095,2.304011E-05,0.001551707,0.002662425,0.0002367888,0.001127943,0.0002586514,0.003101528,6.560058E-06,0.005107026,0.0002854268,0.002336252,0.006707595,5.232444E-06,7.541099E-06,0.0003283157,0.005091926,0.0005864017,0.002030477,0.01604307,0.02686699,0.08953453,0.01288332,0.0007595667,0.01252954,0.02394578,0.002732748,0.1421517,0.000203897,0.0006520792,0.06435657,0.001852252,0.01215142,0.02114698,0.001395943,0.07364635,0.0364947,0.1277364,0.1008401,0.04976966,0.01605773,0.07420082,0.05919879,0.001863399,0.7062566,0.01162472,0.002054675,0.0124474,0.00831855,1.895288,2.155395,7.556807,6.684261,10.8271,2.569503,10.78214,22.49954
25,0.005317833,0.02871721,0.03823663,0.005222829,0.001383936,0.002081067,0.001877817,6.140634E-05,0.006359999,0.03821498,0.0003022013,8.74084E-05,0.0001103974,0.03684769,0.002207694,0.001492665,0.001349521,0.01360366,0.002038385,0.0001754855,1.02513E-05,0.001270795,2.54948E-05,0.001505692,0.002702823,0.0002213519,0.001087319,0.0002621992,0.003111838,6.579485E-06,0.005177788,0.0002844055,0.002314109,0.006505022,6.584388E-06,7.555042E-06,0.0003254326,0.005093857,0.0005852906,0.002008816,0.01609931,0.02591462,0.08973351,0.01299393,0.0007616686,0.01248806,0.02388081,0.002695134,0.1440028,0.0002039034,0.0006570046,0.06415062,0.001867912,0.01225494,0.02135088,0.001400244,0.07370975,0.05002283,0.1341703,0.1005146,0.04517839,0.01629806,0.07424913,0.05930361,0.001864652,0.7075985,0.01178487,0.002134442,0.01249427,0.008581528,1.892044,2.157093,7.536396,6.684203,10.82912,2.572536,10.79175,22.51281
